country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
newlind,coolcool12345,,19k active personnel,0 ships,First World War surplus,$311 million,Elite,last online 17 hours ago,rankings.php?subregion=ind,,$311 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=61658,325 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
Asiana,El_Xanatos,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,Finest of the 19th century,$311 million,Elite,last online 2 hours ago,rankings.php?subregion=sea,The High Council,$311 million,alliancestats.php?allianceid=2039,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=62221,1 Mbbl,,,Normal,,1 Mbbl per month
Triscaria,Triv455,,25k active personnel,0 ships,First World War surplus,$311 million,Elite,last online 13 hours ago,rankings.php?subregion=con,,$311 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=62313,,,,Good,2 Hundred Tons per month,
melakar raya,coin,,33k active personnel,0 ships,First World War surplus,$311 million,Good,last online 1 hours ago,rankings.php?subregion=sub,,$311 million,,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=62446,4 Mbbl,,,Good,,4 Mbbl per month
Birawa,Ambross,http://blocgame.com/alliancestats.php?allianceid=2039,29k active personnel,0 ships,Finest of the 19th century,$311 million,Elite,last online 11 hours ago,rankings.php?subregion=atl,The High Council,$311 million,alliancestats.php?allianceid=2039,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=62536,2 Mbbl,,,Good,,2 Mbbl per month
KakMahRevenge,Rosmah,http://blocgame.com/alliancestats.php?allianceid=2045,26k active personnel,0 ships,Finest of the 19th century,$311 million,Elite,online now,rankings.php?subregion=sea,The Order,$311 million,alliancestats.php?allianceid=2045,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=62685,209 Mbbl,,,Normal,5 Hundred Tons per month,1 Mbbl per month
Liszonia,Liszon,,26k active personnel,0 ships,First World War surplus,$311 million,Standard,last online 1 hours ago,rankings.php?subregion=atl,,$311 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=62783,2 Mbbl,,,Good,,2 Mbbl per month
Dredd\\\'s,Dredd,http://blocgame.com/alliancestats.php?allianceid=2049,26k active personnel,0 ships,First World War surplus,$311 million,Standard,last online 5 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$311 million,alliancestats.php?allianceid=2049,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=62798,3 Mbbl,,,Good,,3 Mbbl per month
Tron,Tron5,http://blocgame.com/alliancestats.php?allianceid=2053,19k active personnel,0 ships,Finest of the 19th century,$311 million,Good,online now,rankings.php?subregion=congo,Abnormal Criminals,$311 million,alliancestats.php?allianceid=2053,Congo,Untapped,Small,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=62967,2 Mbbl,,,Questionable,,2 Mbbl per month
Justice,Tommy Scrumptious,http://blocgame.com/alliancestats.php?allianceid=2049,24k active personnel,0 ships,Finest of the 19th century,$311 million,Standard,online now,rankings.php?subregion=mes,Brotherhood of Nod,$311 million,alliancestats.php?allianceid=2049,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=62975,3879 Mbbl,,,Normal,4 Hundred Tons per month,1 Mbbl per month
Cyrenia,Cyrenia,,25k active personnel,0 ships,First World War surplus,$311 million,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$311 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=63008,2757 Mbbl,,,Normal,2 Hundred Tons per month,2 Mbbl per month
klapakistan,phoenix king,,17k active personnel,0 ships,First World War surplus,$311 million,Good,last online 11 hours ago,rankings.php?subregion=chi,,$311 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=63047,,,,Normal,2 Hundred Tons per month,
Wafflonia,Stellarwaffle,http://blocgame.com/alliancestats.php?allianceid=2064,38k active personnel,0 ships,First World War surplus,$311 million,Standard,last online 1 hours ago,rankings.php?subregion=egy,SPQR,$311 million,alliancestats.php?allianceid=2064,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=63064,2 Mbbl,,,Normal,,2 Mbbl per month
Spacemining,26Broadway,,20k active personnel,0 ships,Finest of the 19th century,$311 million,Standard,online now,rankings.php?subregion=chi,,$311 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=63069,,,,Normal,,
Loc Lac,Doodle,,20k active personnel,0 ships,Finest of the 19th century,$311 million,Standard,last online 14 hours ago,rankings.php?subregion=chi,,$311 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=63079,,,,Normal,,
North Nubia,Sean Tony,http://blocgame.com/alliancestats.php?allianceid=2045,17k active personnel,0 ships,First World War surplus,$311 million,Standard,last online 7 hours ago,rankings.php?subregion=congo,The Order,$311 million,alliancestats.php?allianceid=2045,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,Scattered terrorists,http://blocgame.com/stats.php?id=63084,,,,Questionable,,
Rinnia,rainierroitayam,,20k active personnel,0 ships,Finest of the 19th century,$311 million,Standard,last online 12 hours ago,rankings.php?subregion=mex,,$311 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=63090,,,,Normal,,
cacoose,cacoose,,20k active personnel,0 ships,Finest of the 19th century,$311 million,Standard,last online 403938 hours ago,rankings.php?subregion=sea,,$311 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=63092,,,,Normal,,
ruchanie,sram psa jak sra,,18k active personnel,0 ships,Finest of the 19th century,$311 million,Good,last online 5 hours ago,rankings.php?subregion=atl,,$311 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=63134,,,,Normal,,
Rome Reloaded,Tiberius Ceaser,http://blocgame.com/alliancestats.php?allianceid=2064,19k active personnel,0 ships,Finest of the 19th century,$310 million,Good,online now,rankings.php?subregion=mes,SPQR,$310 million,alliancestats.php?allianceid=2064,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=1421,3227 Mbbl,,,Normal,3 Hundred Tons per month,
Banana,ReissDJO,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 21 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=4132,,,,Normal,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=2048,39k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$310 million,alliancestats.php?allianceid=2048,Southern Africa,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=4392,,,,Good,2 Hundred Tons per month,
WUBstep,WUBstep,http://blocgame.com/alliancestats.php?allianceid=2049,20k active personnel,0 ships,First World War surplus,$310 million,Good,online now,rankings.php?subregion=per,Brotherhood of Nod,$310 million,alliancestats.php?allianceid=2049,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=39023,7 Mbbl,,,Good,,7 Mbbl per month
argentina,argentina,http://blocgame.com/alliancestats.php?allianceid=2038,35k active personnel,0 ships,First World War surplus,$310 million,Good,last online 11 hours ago,rankings.php?subregion=car,Che Guevara League,$310 million,alliancestats.php?allianceid=2038,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=39074,,,,Good,,
Libratio,Concarne,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 12 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=40370,1 Mbbl,,,Normal,,1 Mbbl per month
ghey,Dumbcomputer,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 19 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=40475,1 Mbbl,,,Normal,,1 Mbbl per month
Lite,fierguy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=40476,,,,Normal,,
Helvetica,Crorem,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=40606,,,,Normal,,
Urhimmel,Rivfader,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=40677,,,,Normal,,
Wadiya,ElPresidente,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=40866,,,,Normal,,
MTNRGuania,mtnrg,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 1 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=41236,,,,Normal,,
Zog,Sanae,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=41325,3 Mbbl,,,Normal,,3 Mbbl per month
Kaliningrad,Fincap,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 17 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=41738,,,,Normal,,
the New Commons,GasMaskRat,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=41851,,,,Normal,,
Gharin,James Oakwood,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 13 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=42490,,,,Normal,,
Shetland,rosenplat,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 20 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=43605,,,,Normal,2 Hundred Tons per month,
Tikihama,kikj,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 12 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=44233,2 Mbbl,,,Normal,,2 Mbbl per month
Hellenism,Astronaughty,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=egy,,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=44259,,,,Normal,,
Skanonia,Beefy,,27k active personnel,0 ships,Finest of the 19th century,$310 million,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=chi,,$310 million,,China,Plentiful,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=44384,395 Mbbl,,,Good,6 Hundred Tons per month,1 Mbbl per month
Roman Egypt,Marc Antony,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 19 hours ago,rankings.php?subregion=egy,,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=44644,,,,Normal,,
Isaac,Isaac The Great,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 15 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=44984,1 Mbbl,,,Normal,,1 Mbbl per month
Loumy,loumiy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=45458,,,,Normal,,
Versail,Chairman,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=45646,1 Mbbl,,,Normal,,1 Mbbl per month
Agair,miguel angel,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=gra,,$310 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=46015,,,,Normal,,
Cuba Jacobina,bjmunise,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 13 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=46056,,,,Normal,,
Misr,Saif al Din ibn Tawfiq,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 16 hours ago,rankings.php?subregion=egy,,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=46061,2 Mbbl,,,Normal,,2 Mbbl per month
Swarma,Aeash,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=46405,,,,Normal,,
Macao,captains,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 16 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=46509,1 Mbbl,,,Normal,,1 Mbbl per month
Kajima,Angelus,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 21 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=46908,,,,Normal,,
Spontania,Katharo,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 17 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=47084,,,,Normal,,
Memes Too Hard,iTzDannyHD,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 13 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=47258,,,,Normal,,
istan,General Augustus Quimby,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 15 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=47831,,,,Normal,,
Gethas,Sevatar,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 19 hours ago,rankings.php?subregion=saf,,$310 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=48515,,,,Normal,,
Alaska,southh,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=egy,,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=48756,,,,Normal,,
Jurhiel,Brian Van Helsing,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=49243,2 Mbbl,,,Normal,,2 Mbbl per month
Shekellia,Metalsie,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=49440,,,,Normal,,
Ghloshikl,mahekzeq,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=49653,,,,Normal,,
Hedjaz,Abdul Wahhab,http://blocgame.com/alliancestats.php?allianceid=2058,5k active personnel,0 ships,Finest of the 19th century,$310 million,Elite,last online 7 hours ago,rankings.php?subregion=mes,Al-Qassam Brigades,$310 million,alliancestats.php?allianceid=2058,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=49882,,,,Good,,
Aincrad,veemon,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 13 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=50267,1 Mbbl,,,Normal,,1 Mbbl per month
Roskaposti,Mitt Romney XIIV,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=50604,,,,Normal,,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=2050,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 16 hours ago,rankings.php?subregion=ara,Divine League,$310 million,alliancestats.php?allianceid=2050,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=51070,2 Mbbl,,,Normal,,2 Mbbl per month
San Palomino,Akiravo,http://blocgame.com/alliancestats.php?allianceid=2045,21k active personnel,0 ships,Finest of the 19th century,$310 million,Poor,last online 1 hours ago,rankings.php?subregion=per,The Order,$310 million,alliancestats.php?allianceid=2045,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=51103,4631 Mbbl,,,Questionable,2 Hundred Tons per month,3 Mbbl per month
Las Llanuras,JStheguy,http://blocgame.com/alliancestats.php?allianceid=2038,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,online now,rankings.php?subregion=mex,Che Guevara League,$310 million,alliancestats.php?allianceid=2038,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=51189,2 Mbbl,,,Normal,,2 Mbbl per month
Alexandra,Snorlis,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 1 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=51376,1 Mbbl,,,Normal,,1 Mbbl per month
Slackjaw,KingBen,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=con,,$310 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=51933,,,,Normal,,
Galifrey,Eduardo lomeli,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 24 hours ago,rankings.php?subregion=waf,,$310 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=51939,,,,Normal,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,$310 million,Elite,online now,rankings.php?subregion=saf,Brotherhood of Zion,$310 million,alliancestats.php?allianceid=2048,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=52255,,,,Good,,
Wolfpit,Lecarrra,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=congo,,$310 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=52265,1 Mbbl,,,Normal,,1 Mbbl per month
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=2049,35k active personnel,0 ships,First World War surplus,$310 million,Good,last online 5 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$310 million,alliancestats.php?allianceid=2049,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=52362,7 Mbbl,,,Normal,,7 Mbbl per month
Kasim,scopes,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,online now,rankings.php?subregion=con,,$310 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=52488,1 Mbbl,,,Normal,,1 Mbbl per month
Quebogj,Ulovecandy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=52827,,,,Normal,,
Felinia,Neko-sama,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=52995,,,,Normal,,
LOCAI,Agumentic,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 3 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=53011,1 Mbbl,,,Normal,,1 Mbbl per month
Providia,Floriano Destiquo,,34k active personnel,0 ships,Finest of the 19th century,$310 million,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=53115,,,,Normal,,
Turodi,Pt74,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=gra,,$310 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=53194,,,,Normal,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,$310 million,Elite,online now,rankings.php?subregion=ara,Brotherhood of Nod,$310 million,alliancestats.php?allianceid=2049,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=53598,1 Mbbl,,,Good,,1 Mbbl per month
Terminales,unopuntocinco,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=53772,,,,Normal,,
Farkantia,Karlosi,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=53898,,,,Normal,,
Alaafistan,wollhandkrabbe,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=53942,1 Mbbl,,,Normal,,1 Mbbl per month
New Celtia,Lycaedon,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=53998,,,,Normal,,
Funpostia,Diabeetus Prime,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=54432,,,,Normal,,
Burlap,Stan Flightplan,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 15 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=54579,,,,Normal,,
Ginovi,Caadani,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Good,last online 7 hours ago,rankings.php?subregion=gra,,$310 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=54635,2 Mbbl,,,Normal,,2 Mbbl per month
Arabia State,TheGreatWolfy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=54698,1 Mbbl,,,Normal,,1 Mbbl per month
Sergonia,Sergeidart,,10k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=54709,,,,Normal,,
Kylebania,kyconny,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=eaf,,$310 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,None,http://blocgame.com/stats.php?id=54803,,,,Normal,,
Alexnadriasd,migas999,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 21 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=54822,,,,Normal,,
Fezathia,Andre Palmerston,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=55291,,,,Normal,,
