country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Tyrantia,Malakal,http://blocgame.com/alliancestats.php?allianceid=1595,422k active personnel,61 ships,Persian Gulf War surplus,Angelic,15 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$14298 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=ind,64468 km 2,http://blocgame.com/stats.php?id=40238,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,4k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Undisciplined Rabble,last online 116 hours ago,rankings.php?subregion=egy,Wreckage brothers,$14825 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,30 Tons,http://blocgame.com/rankings.php?subregion=egy,50048 km 2,http://blocgame.com/stats.php?id=52836,911 Mbbl,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,158k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Standard,last online 10 hours ago,rankings.php?subregion=ind,Wreckage brothers,$14693 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=1580,120k active personnel,43 ships,Persian Gulf War surplus,Questionable,12 factories,Poor,last online 125 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$14389 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,62446 km 2,http://blocgame.com/stats.php?id=35958,,
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,248k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 40 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$14536 million,alliancestats.php?allianceid=1568,Egypt,,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,2790 Mbbl,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,315k active personnel,4 ships,Advanced,Gandhi-like,10 factories,Good,online now,rankings.php?subregion=per,SPQR,$14438 million,alliancestats.php?allianceid=1835,Persia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,44412 km 2,http://blocgame.com/stats.php?id=39021,4871 Mbbl,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,39 ships,Advanced,Gandhi-like,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14251 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,2 Tons,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,208k active personnel,31 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$14269 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,231k active personnel,42 ships,Persian Gulf War surplus,Angelic,9 factories,Elite,last online 5 hours ago,rankings.php?subregion=gra,Inter/pol/,$13893 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,52 ships,Advanced,Angelic,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$14009 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,3396 Mbbl,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,239k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,BAMF,$14042 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,294k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13813 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,275k active personnel,1 ships,Advanced,Gandhi-like,13 factories,Poor,last online 71 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$13831 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,2216 Mbbl,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,120k active personnel,30 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 52 hours ago,rankings.php?subregion=ama,Inter/pol/,$13749 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,246k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13647 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,60 ships,Advanced,Gandhi-like,22 factories,Elite,last online 28 hours ago,rankings.php?subregion=pac,The Cartel,$13521 million,alliancestats.php?allianceid=1594,Pacific Rim,,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,739 Mbbl,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,36 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 53 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13319 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,405k active personnel,51 ships,Advanced,Angelic,19 factories,Good,last online 7 hours ago,rankings.php?subregion=mes,BAMF,$13169 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,133052 km 2,http://blocgame.com/stats.php?id=54825,2891 Mbbl,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 5 hours ago,rankings.php?subregion=sea,BAMF,$13225 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,269k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Standard,last online 11 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13032 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,100k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,22 factories,Good,last online 6 hours ago,rankings.php?subregion=atl,The High Council,$12496 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,123025 km 2,http://blocgame.com/stats.php?id=55410,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,305k active personnel,71 ships,Persian Gulf War surplus,Questionable,23 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12351 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,123989 km 2,http://blocgame.com/stats.php?id=40488,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,238k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 9 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12259 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,115k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$12270 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,204k active personnel,15 ships,Persian Gulf War surplus,Normal,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=gra,Inter/pol/,$12322 million,alliancestats.php?allianceid=1644,Gran Colombia,Depleted,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,18454 km 2,http://blocgame.com/stats.php?id=54626,,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,64k active personnel,51 ships,Persian Gulf War surplus,Nice,13 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Inter/pol/,$12239 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,46k active personnel,2 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 64 hours ago,rankings.php?subregion=gra,BAMF,$12082 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,423 Mbbl,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,19 ships,Advanced,Gandhi-like,9 factories,Elite,last online 17 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11988 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,20k active personnel,12 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 33 hours ago,rankings.php?subregion=waf,BAMF,$11462 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,29024 km 2,http://blocgame.com/stats.php?id=57192,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,204k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 4 hours ago,rankings.php?subregion=ara,BAMF,$11968 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,47106 km 2,http://blocgame.com/stats.php?id=53598,1811 Mbbl,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,876k active personnel,75 ships,Advanced,Good,31 factories,Elite,online now,rankings.php?subregion=mes,BAMF,$11036 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,181278 km 2,http://blocgame.com/stats.php?id=53759,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,382k active personnel,51 ships,Advanced,Nice,15 factories,Good,last online 19 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11782 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Standard,last online 5 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11820 million,alliancestats.php?allianceid=1568,Southern Africa,,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,401k active personnel,29 ships,Advanced,Nice,18 factories,Standard,last online 2 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$11744 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,136790 km 2,http://blocgame.com/stats.php?id=55379,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,512k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Standard,last online 9 hours ago,rankings.php?subregion=sea,BAMF,$11682 million,alliancestats.php?allianceid=1393,Indochina,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,
Savannah,Watersfall,http://blocgame.com/alliancestats.php?allianceid=1595,228k active personnel,23 ships,Persian Gulf War surplus,Nice,6 factories,Good,online now,rankings.php?subregion=pac,The High Council,$11484 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,29130 km 2,http://blocgame.com/stats.php?id=49817,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,24 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 24 hours ago,rankings.php?subregion=sea,BAMF,$11669 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,857k active personnel,73 ships,Advanced,Gandhi-like,38 factories,Good,online now,rankings.php?subregion=ara,BAMF,$11529 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,292851 km 2,http://blocgame.com/stats.php?id=40759,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,11k active personnel,25 ships,Almost Modern,Questionable,9 factories,Standard,last online 20 hours ago,rankings.php?subregion=egy,The High Council,$11530 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,52154 km 2,http://blocgame.com/stats.php?id=56420,4546 Mbbl,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,299k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Standard,last online 3 hours ago,rankings.php?subregion=egy,BAMF,$11437 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,295k active personnel,24 ships,Almost Modern,Gandhi-like,11 factories,Elite,last online 4 hours ago,rankings.php?subregion=waf,Wreckage brothers,$13711 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,60385 km 2,http://blocgame.com/stats.php?id=54693,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,8 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 34 hours ago,rankings.php?subregion=saf,BAMF,$11518 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,507 Mbbl,
