country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Loki Land,Resurrect Dead,http://blocgame.com/alliancestats.php?allianceid=1835,23k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=mes,SPQR,$888 million,alliancestats.php?allianceid=1835,Mesopotamia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,,
Indiabhi,abhi shek,http://blocgame.com/alliancestats.php?allianceid=1892,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 206 hours ago,rankings.php?subregion=sea,Indian Confederation,$709 million,alliancestats.php?allianceid=1892,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,9083 km 2,http://blocgame.com/stats.php?id=60023,140 Mbbl,,
Baggs,Shitbaggs,,19k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 33 hours ago,rankings.php?subregion=ara,,$663 million,,Arabia,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,14744 km 2,http://blocgame.com/stats.php?id=59588,,,
MYland,M U H D ASYRAF,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$855 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60582,448 Mbbl,,
Nurnia,Sen. James Lonsdale,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=pac,,$961 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,13957 km 2,http://blocgame.com/stats.php?id=59956,246 Mbbl,,
Grundle,Kincaid III,,9k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 179 hours ago,rankings.php?subregion=waf,,$863 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,16500 km 2,http://blocgame.com/stats.php?id=60063,,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,17k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,The High Council,$1086 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,24000 km 2,http://blocgame.com/stats.php?id=60798,,,
Boravia,bora,,14k active personnel,0 ships,Korean War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=egy,,$668 million,,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,1532 km 2,http://blocgame.com/stats.php?id=54936,672 Mbbl,,
crocodile,Quadkencheng,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,2 ships,First World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$713 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,24128 km 2,http://blocgame.com/stats.php?id=60403,377 Mbbl,,
valenfold,velanis,http://blocgame.com/alliancestats.php?allianceid=1935,47k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,O.P.E.N.,$575 million,alliancestats.php?allianceid=1935,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,34484 km 2,http://blocgame.com/stats.php?id=60395,9222 Mbbl,,
Daun Pisang,Shahidan,,96k active personnel,3 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,,$717 million,,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20360 km 2,http://blocgame.com/stats.php?id=60607,,,
Kedah Tua,Farhan Aizuddin,http://blocgame.com/alliancestats.php?allianceid=1899,10k active personnel,0 ships,First World War surplus,1 factory,Good,last online 212 hours ago,rankings.php?subregion=ind,ASEANG,$814 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60526,498 Mbbl,,
KelabuAsap,kelam,,83k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,,$676 million,,Pacific Rim,Plentiful,Large,http://blocgame.com/rankings.php?subregion=pac,23306 km 2,http://blocgame.com/stats.php?id=60664,,,
Enggor Perak,meor,http://blocgame.com/alliancestats.php?allianceid=1899,84k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$675 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,31740 km 2,http://blocgame.com/stats.php?id=60674,,,
Mahawangsa,iskandariah,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,0 ships,First World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$769 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=60504,255 Mbbl,,
ketebenan,iwanfaisal,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 26 hours ago,rankings.php?subregion=sea,,$612 million,,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,13971 km 2,http://blocgame.com/stats.php?id=60733,,,
Ikang,Ikanjaket,,13k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ind,,$850 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,247 Mbbl,,
Gombak,ArericH,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 12 hours ago,rankings.php?subregion=pac,ASEANG,$671 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60568,,,
SPERMA,SPERMA,http://blocgame.com/alliancestats.php?allianceid=1917,21k active personnel,0 ships,First World War surplus,None,Good,last online 221 hours ago,rankings.php?subregion=mes,VELIKI CRNI KURAC,$674 million,alliancestats.php?allianceid=1917,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60770,,,
sars,karjasohk,http://blocgame.com/alliancestats.php?allianceid=1401,128k active personnel,1 ships,Second World War surplus,5 factories,Good,last online 7 hours ago,rankings.php?subregion=egy,The Federal Colonies,$840 million,alliancestats.php?allianceid=1401,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34656 km 2,http://blocgame.com/stats.php?id=60258,,,
Freidonia,David Tibet,,32k active personnel,0 ships,Second World War surplus,None,Elite,last online 51 hours ago,rankings.php?subregion=eaf,,$814 million,,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,,
U.S.S.M.,Kalkavan,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 5 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$603 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,18040 km 2,http://blocgame.com/stats.php?id=61017,,,
Gemini,MissyViperGemini97,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 179 hours ago,rankings.php?subregion=car,,$629 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,3651 km 2,http://blocgame.com/stats.php?id=50199,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,27k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$956 million,alliancestats.php?allianceid=1568,Caribbean,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=car,29709 km 2,http://blocgame.com/stats.php?id=61059,,,
Failures,ARSENAL,http://blocgame.com/alliancestats.php?allianceid=1580,94k active personnel,2 ships,First World War surplus,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$686 million,alliancestats.php?allianceid=1580,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,20536 km 2,http://blocgame.com/stats.php?id=59747,,,
Selitia,TRSL,http://blocgame.com/alliancestats.php?allianceid=1932,61k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=congo,African Socialism,$686 million,alliancestats.php?allianceid=1932,Congo,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=congo,24637 km 2,http://blocgame.com/stats.php?id=60929,167 Mbbl,,
Veorfolnir,Lothar Krahe,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=con,Inter/pol/,$861 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,23665 km 2,http://blocgame.com/stats.php?id=61060,,,
Clown Job,beatmaster38,http://blocgame.com/alliancestats.php?allianceid=1600,3k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 201 hours ago,rankings.php?subregion=mex,Nazi,$627 million,alliancestats.php?allianceid=1600,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,6785 km 2,http://blocgame.com/stats.php?id=52691,,,
fourthson,the4thson,,40k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=chi,,$1035 million,,China,Plentiful,Small,http://blocgame.com/rankings.php?subregion=chi,25608 km 2,http://blocgame.com/stats.php?id=46448,521 Mbbl,,
ZESI,alessandroro,http://blocgame.com/alliancestats.php?allianceid=1932,55k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=eaf,African Socialism,$657 million,alliancestats.php?allianceid=1932,East Africa,,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,15810 km 2,http://blocgame.com/stats.php?id=60288,,,
PIGLORDONIA,PIG GOD,http://blocgame.com/alliancestats.php?allianceid=1917,30k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 134 hours ago,rankings.php?subregion=mes,VELIKI CRNI KURAC,$789 million,alliancestats.php?allianceid=1917,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60768,,,
SingGlobal,Nicholas Beckham,,9k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 144 hours ago,rankings.php?subregion=ind,,$843 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60924,151 Mbbl,,
Berrean,James XVI,,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 124 hours ago,rankings.php?subregion=con,,$775 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61024,,,
Subtorania,Poignanter,http://blocgame.com/alliancestats.php?allianceid=1938,10k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 81 hours ago,rankings.php?subregion=per,Puppets,$659 million,alliancestats.php?allianceid=1938,Persia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=per,18233 km 2,http://blocgame.com/stats.php?id=60977,5469 Mbbl,,
Asterica,SOBONU,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 109 hours ago,rankings.php?subregion=mex,,$843 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,16010 km 2,http://blocgame.com/stats.php?id=60981,,,
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=1644,80k active personnel,1 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 69 hours ago,rankings.php?subregion=atl,Inter/pol/,$606 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,71722 km 2,http://blocgame.com/stats.php?id=58341,1565 Mbbl,,
Cratela,Arthur,http://blocgame.com/alliancestats.php?allianceid=1595,120k active personnel,4 ships,First World War surplus,3 factories,Standard,last online 2 hours ago,rankings.php?subregion=egy,The High Council,$703 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,36216 km 2,http://blocgame.com/stats.php?id=61179,,,
Azwarisia,boroyz,http://blocgame.com/alliancestats.php?allianceid=1957,19k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 18 hours ago,rankings.php?subregion=pac,Malaysia_Represent,$744 million,alliancestats.php?allianceid=1957,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=61043,847 Mbbl,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1941,44k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=sea,Global Empire,$970 million,alliancestats.php?allianceid=1941,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,26848 km 2,http://blocgame.com/stats.php?id=61141,,,
Istaq,Ahmaddidat,http://blocgame.com/alliancestats.php?allianceid=1931,2k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=mes,Idiots!,$783 million,alliancestats.php?allianceid=1931,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61010,,,
GOLAND,RUBAH3,,64k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 1 hours ago,rankings.php?subregion=car,,$729 million,,Caribbean,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,23828 km 2,http://blocgame.com/stats.php?id=61037,,,
Kommandostan,plerer,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,Finest of the 19th century,2 factories,Good,last online 83 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$802 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20398 km 2,http://blocgame.com/stats.php?id=61002,3227 Mbbl,,
Sarajevo,Shogun_Lord,,27k active personnel,0 ships,First World War surplus,None,Good,last online 194 hours ago,rankings.php?subregion=atl,,$655 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=60895,,,
Beoslavija,Nathan Oakley,http://blocgame.com/alliancestats.php?allianceid=1393,51k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=saf,BAMF,$756 million,alliancestats.php?allianceid=1393,Southern Africa,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=saf,27062 km 2,http://blocgame.com/stats.php?id=60753,,,
Billeto,El_Crooked_Billet,,25k active personnel,0 ships,First World War surplus,None,Good,last online 199 hours ago,rankings.php?subregion=car,,$618 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=58790,134 Mbbl,,
Nonceiza,Maxirino,,25k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 37 hours ago,rankings.php?subregion=atl,,$769 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=60888,4078 Mbbl,,
BluePancakes,BluePancakes,,87k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 200 hours ago,rankings.php?subregion=chi,,$467 million,,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,19406 km 2,http://blocgame.com/stats.php?id=58953,,,
Karasov,rudy karasov,,6k active personnel,0 ships,First World War surplus,1 factory,Good,last online 8 hours ago,rankings.php?subregion=pac,,$444 million,,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,10470 km 2,http://blocgame.com/stats.php?id=60691,125 Mbbl,,
Portuscal,Lu�sM,,5k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 161 hours ago,rankings.php?subregion=mes,,$738 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16500 km 2,http://blocgame.com/stats.php?id=60946,,,
PenagaActual,DonDeLaHoya,http://blocgame.com/alliancestats.php?allianceid=1899,53k active personnel,2 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$771 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,30052 km 2,http://blocgame.com/stats.php?id=60730,265 Mbbl,,
Jam & Slam,CharlieBarkley,http://blocgame.com/alliancestats.php?allianceid=1935,52k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,O.P.E.N.,$612 million,alliancestats.php?allianceid=1935,Arabia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ara,31594 km 2,http://blocgame.com/stats.php?id=60942,10312 Mbbl,,
Barx,xkingbarx,http://blocgame.com/alliancestats.php?allianceid=1382,66k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 15 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$640 million,alliancestats.php?allianceid=1382,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19003 km 2,http://blocgame.com/stats.php?id=60420,7161 Mbbl,,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,33k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=ara,BAMF,$758 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,8572 Mbbl,,
KakMahPower,tuan tanah kedaun,,20k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 23 hours ago,rankings.php?subregion=sea,,$713 million,,Indochina,,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,15850 km 2,http://blocgame.com/stats.php?id=60656,31 Mbbl,,
Aasyria,David al-Assad,http://blocgame.com/alliancestats.php?allianceid=1958,60k active personnel,2 ships,First World War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=per,SSCPJ,$660 million,alliancestats.php?allianceid=1958,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=60967,,,
Terengganu,Farysa,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 49 hours ago,rankings.php?subregion=ind,The High Council,$693 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60615,494 Mbbl,,
thorne,ethnie,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 158 hours ago,rankings.php?subregion=chi,,$699 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61123,,,
Doctorliasia,Lord Hillsworth,,0k active personnel,1 ships,Finest of the 19th century,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,,$758 million,,Pacific Rim,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=pac,24875 km 2,http://blocgame.com/stats.php?id=60284,,,
Pasir Dua Butir,Rocky Malaya,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$561 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ind,24159 km 2,http://blocgame.com/stats.php?id=60687,436 Mbbl,,
Swerust,Crizz Zuz,http://blocgame.com/alliancestats.php?allianceid=1933,61k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=saf,democracy,$536 million,alliancestats.php?allianceid=1933,Southern Africa,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=saf,23016 km 2,http://blocgame.com/stats.php?id=60882,,,
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ind,ASEANG,$719 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61048,589 Mbbl,,
Nusa Zenith,Zentarou,,71k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 7 hours ago,rankings.php?subregion=ind,,$589 million,,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60658,,,
musang,madhatter,,7k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=ind,,$551 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,13613 km 2,http://blocgame.com/stats.php?id=60593,,,
Rosmah,Najib Razak,,8k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=ind,,$429 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,,,
nusajaya,edifarhan,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,1 factory,Good,last online 20 hours ago,rankings.php?subregion=pac,ASEANG,$663 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,20253 km 2,http://blocgame.com/stats.php?id=60626,205 Mbbl,,
Jalan Ampang,Haji Amril,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,3 ships,Second World War surplus,2 factories,Poor,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$735 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21787 km 2,http://blocgame.com/stats.php?id=60954,495 Mbbl,,
Cono Sur,AdolfGuevara,,26k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=con,,$653 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61099,,,
Senandung Malam,Lela Manja,,19k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=ind,,$589 million,,East Indies,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ind,18543 km 2,http://blocgame.com/stats.php?id=61074,581 Mbbl,,
Japanesia,Egor Kruglov,,40k active personnel,0 ships,Second World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=pac,,$580 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61097,,,
henry-ford,henry-ford,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 76 hours ago,rankings.php?subregion=chi,,$643 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61143,,,
Stauqua,AleksVoj,,17k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 57 hours ago,rankings.php?subregion=gra,,$659 million,,Gran Colombia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gra,23590 km 2,http://blocgame.com/stats.php?id=60873,,,
Cinque,Makarov,http://blocgame.com/alliancestats.php?allianceid=1899,59k active personnel,0 ships,First World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$601 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60884,514 Mbbl,,
Sulon Grande,Sulon the Defiler,http://blocgame.com/alliancestats.php?allianceid=1946,2k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 12 hours ago,rankings.php?subregion=atl,Hip Fun Not-Fascists,$595 million,alliancestats.php?allianceid=1946,Atlas,,None,http://blocgame.com/rankings.php?subregion=atl,16830 km 2,http://blocgame.com/stats.php?id=61038,6849 Mbbl,,
Untauzbek,Al Najibun Razaq,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,0 ships,First World War surplus,2 factories,Good,last online 104 hours ago,rankings.php?subregion=ind,ASEANG,$585 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,23861 km 2,http://blocgame.com/stats.php?id=60535,,,
Alohaha,Jakeirt,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=congo,,$611 million,,Congo,,None,http://blocgame.com/rankings.php?subregion=congo,11231 km 2,http://blocgame.com/stats.php?id=57669,376 Mbbl,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,19k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 70 hours ago,rankings.php?subregion=sub,the meepining,$496 million,alliancestats.php?allianceid=1814,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,13613 km 2,http://blocgame.com/stats.php?id=58854,,,
Dondang Sayang,Cempaka Sari,http://blocgame.com/alliancestats.php?allianceid=1899,47k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$620 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20100 km 2,http://blocgame.com/stats.php?id=60628,358 Mbbl,,
VinyRuler,VinyTanker,,3k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=sea,,$474 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,,,
Kologne,kologne,,6k active personnel,0 ships,First World War surplus,None,Standard,last online 32 hours ago,rankings.php?subregion=mex,,$394 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,27349 km 2,http://blocgame.com/stats.php?id=60409,,,
subse7en,subse7en,,31k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 4 hours ago,rankings.php?subregion=pac,,$487 million,,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,26259 km 2,http://blocgame.com/stats.php?id=61112,516 Mbbl,,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$661 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60677,,,
Tamil Kingdom,Chola I,,60k active personnel,0 ships,First World War surplus,None,Standard,last online 9 hours ago,rankings.php?subregion=sub,,$540 million,,The Subcontinent,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60964,,,
lompoianz,lompoi malaya,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,1 ships,Second World War surplus,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$527 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24089 km 2,http://blocgame.com/stats.php?id=60500,282 Mbbl,,
