country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,38k active personnel,0 ships,First World War surplus,Angelic,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1806 million,alliancestats.php?allianceid=1935,China,,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,14766 km 2,http://blocgame.com/stats.php?id=60287,,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,ASEANG,$1797 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,261 Mbbl,
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1794 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,298 Mbbl,
prussianiss,TracyMorgan,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 162 hours ago,rankings.php?subregion=chi,The High Council,$1785 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,26276 km 2,http://blocgame.com/stats.php?id=59222,,
Halab,Maalik,http://blocgame.com/alliancestats.php?allianceid=1568,18k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1781 million,alliancestats.php?allianceid=1568,Mesopotamia,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,26412 km 2,http://blocgame.com/stats.php?id=56839,,
Aquitastan,LongDukDong,,12k active personnel,0 ships,Second World War surplus,Normal,None,Good,last online 161 hours ago,rankings.php?subregion=ara,,$1777 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=59321,5642 Mbbl,
kodiang,tester2,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Good,online now,rankings.php?subregion=pac,ASEANG,$1776 million,alliancestats.php?allianceid=1899,Pacific Rim,,Large,,http://blocgame.com/rankings.php?subregion=pac,25941 km 2,http://blocgame.com/stats.php?id=60531,,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 19 hours ago,rankings.php?subregion=eaf,African Socialism,$1765 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,535 Mbbl,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 13 hours ago,rankings.php?subregion=ind,ASEANG,$1755 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,64k active personnel,15 ships,Second World War surplus,Questionable,6 factories,Good,last online 25 hours ago,rankings.php?subregion=per,Che Guevara League,$1751 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,10009 Mbbl,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 37 hours ago,rankings.php?subregion=ind,ASEANG,$1746 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,
Novi Sad,Serbian Gamer,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,Isolated,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=egy,BAMF,$1736 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=egy,19545 km 2,http://blocgame.com/stats.php?id=60752,9483 Mbbl,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,26k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 47 hours ago,rankings.php?subregion=ara,The Blue Crew,$1735 million,alliancestats.php?allianceid=1934,Arabia,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,24067 km 2,http://blocgame.com/stats.php?id=61028,2985 Mbbl,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=ind,Walawalawala,$1733 million,alliancestats.php?allianceid=1923,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,,
Free Vietnam,dragonexis99,http://blocgame.com/alliancestats.php?allianceid=1401,53k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=sea,The Federal Colonies,$1731 million,alliancestats.php?allianceid=1401,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,25860 km 2,http://blocgame.com/stats.php?id=60426,407 Mbbl,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=ind,ASEANG,$1724 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 91 hours ago,rankings.php?subregion=mex,SPQR,$1721 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,12 Mbbl,
malays only,amril3036,http://blocgame.com/alliancestats.php?allianceid=1899,38k active personnel,2 ships,First World War surplus,Nice,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=sea,ASEANG,$1720 million,alliancestats.php?allianceid=1899,Indochina,,Mediocre,,http://blocgame.com/rankings.php?subregion=sea,18739 km 2,http://blocgame.com/stats.php?id=60591,,
williams,twill174,http://blocgame.com/alliancestats.php?allianceid=1952,9k active personnel,0 ships,First World War surplus,Isolated,2 factories,Elite,last online 51 hours ago,rankings.php?subregion=ama,The Eastern Sea,$1718 million,alliancestats.php?allianceid=1952,Amazonia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ama,11775 km 2,http://blocgame.com/stats.php?id=59373,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 52 hours ago,rankings.php?subregion=ara,The High Council,$1713 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,
Golan,Golan,http://blocgame.com/alliancestats.php?allianceid=1418,49k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 17 hours ago,rankings.php?subregion=pac,Asian Alliance,$1713 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,27398 km 2,http://blocgame.com/stats.php?id=60379,676 Mbbl,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,4k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Asian Alliance,$1705 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,29085 km 2,http://blocgame.com/stats.php?id=61141,418 Mbbl,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 49 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,21k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=ara,The High Council,$1700 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,27399 km 2,http://blocgame.com/stats.php?id=60798,4643 Mbbl,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,75k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,ASEANG,$1699 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,
qwertyuiop,rumsods mom,,16k active personnel,0 ships,First World War surplus,Normal,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$1685 million,,Arabia,Plentiful,None,,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,64k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 11 hours ago,rankings.php?subregion=ind,ASEANG,$1678 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,208 Mbbl,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,69k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1667 million,alliancestats.php?allianceid=1382,China,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,19k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=ind,ASEANG,$1666 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=mes,Inter/pol/,$1664 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,99k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=saf,UIN,$1658 million,alliancestats.php?allianceid=1906,Southern Africa,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=mes,The Axis Of Evil,$1655 million,alliancestats.php?allianceid=1924,Mesopotamia,,Small,,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,2366 Mbbl,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,44k active personnel,5 ships,Second World War surplus,Questionable,3 factories,Standard,last online 9 hours ago,rankings.php?subregion=sea,The High Council,$1627 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Powerful,,http://blocgame.com/rankings.php?subregion=sea,26025 km 2,http://blocgame.com/stats.php?id=60796,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Good,2 factories,Standard,last online 60 hours ago,rankings.php?subregion=pac,ASEANG,$1606 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,341 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=ara,,$1575 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,
Leinad,bloodywaffles12,,2k active personnel,6 ships,Second World War surplus,Questionable,3 factories,Standard,last online 152 hours ago,rankings.php?subregion=chi,,$1575 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,5713 km 2,http://blocgame.com/stats.php?id=59332,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1568 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,58 Mbbl,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,21k active personnel,2 ships,First World War surplus,Angelic,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1565 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,16580 km 2,http://blocgame.com/stats.php?id=60473,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1564 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,109k active personnel,0 ships,Second World War surplus,Axis of Evil,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The Eastern Sea,$1558 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,
killthetraitor,Kill,,4k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 25 hours ago,rankings.php?subregion=ara,,$1552 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,1101 Mbbl,
RawMaterials,CBebbs01,,2k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 45 hours ago,rankings.php?subregion=pac,,$1548 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,13478 km 2,http://blocgame.com/stats.php?id=60723,,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 168 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1545 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,195 Mbbl,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1533 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,305 Mbbl,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Korean War surplus,Angelic,3 factories,Poor,last online 11 hours ago,rankings.php?subregion=mes,SPQR,$1531 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,33025 km 2,http://blocgame.com/stats.php?id=59854,5898 Mbbl,
1mdb,Kerismas,http://blocgame.com/alliancestats.php?allianceid=1923,15k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=pac,Walawalawala,$1529 million,alliancestats.php?allianceid=1923,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,14521 km 2,http://blocgame.com/stats.php?id=60848,,
ToGlory,Bagelbeater,,3k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 45 hours ago,rankings.php?subregion=pac,,$1527 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,11128 km 2,http://blocgame.com/stats.php?id=60404,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,189k active personnel,11 ships,Almost Modern,Gandhi-like,8 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1509 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,6 Tons,http://blocgame.com/rankings.php?subregion=ind,50058 km 2,http://blocgame.com/stats.php?id=60787,,10%
Heraclea,Dionysus,,6k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 70 hours ago,rankings.php?subregion=mes,,$1487 million,,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,1374 Mbbl,
Ikang,Ikanjaket,,13k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=ind,,$1479 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 56 hours ago,rankings.php?subregion=car,The High Council,$1466 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 43 hours ago,rankings.php?subregion=ind,The High Council,$1462 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60813,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,8k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 12 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1459 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,11009 km 2,http://blocgame.com/stats.php?id=60668,238 Mbbl,
RUUM,RAYMONDSKY,http://blocgame.com/alliancestats.php?allianceid=1899,68k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,ASEANG,$1456 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,23455 km 2,http://blocgame.com/stats.php?id=60543,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=pac,ASEANG,$1450 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 88 hours ago,rankings.php?subregion=sea,,$1447 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,30 Mbbl,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,26k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$1434 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Meagre,,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=mes,,$1431 million,,Mesopotamia,,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,6254 Mbbl,
Hajoki,Makao,,23k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=atl,,$1421 million,,Atlas,Plentiful,None,,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,9628 Mbbl,
Istaq,Ahmaddidat,http://blocgame.com/alliancestats.php?allianceid=1931,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 157 hours ago,rankings.php?subregion=mes,Idiots!,$1412 million,alliancestats.php?allianceid=1931,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61010,773 Mbbl,
Cypentia,Drudric,http://blocgame.com/alliancestats.php?allianceid=1889,10k active personnel,1 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=pac,DOOP,$1411 million,alliancestats.php?allianceid=1889,Pacific Rim,,Meagre,,http://blocgame.com/rankings.php?subregion=pac,9491 km 2,http://blocgame.com/stats.php?id=59796,133 Mbbl,
Baris,Apollo,,5k active personnel,0 ships,Second World War surplus,Normal,None,Undisciplined Rabble,last online 70 hours ago,rankings.php?subregion=atl,,$1406 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,1131 km 2,http://blocgame.com/stats.php?id=50487,1351 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 100 hours ago,rankings.php?subregion=waf,United Alliance,$1402 million,alliancestats.php?allianceid=1857,West Africa,,Mediocre,,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,
Johore,Izuddin,,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=sea,,$1402 million,,Indochina,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=sea,13210 km 2,http://blocgame.com/stats.php?id=60455,66 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,43k active personnel,6 ships,Finest of the 19th century,Gandhi-like,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,Asian Alliance,$1401 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=pac,23777 km 2,http://blocgame.com/stats.php?id=60284,290 Mbbl,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,5 ships,First World War surplus,Questionable,3 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1397 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,39526 km 2,http://blocgame.com/stats.php?id=60451,,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,130k active personnel,13 ships,Second World War surplus,Gandhi-like,8 factories,Poor,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1395 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,36745 km 2,http://blocgame.com/stats.php?id=60711,,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,BAMF,$1392 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,
Vyzen,Gottrich,,8k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 56 hours ago,rankings.php?subregion=atl,,$1381 million,,Atlas,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=atl,13750 km 2,http://blocgame.com/stats.php?id=59456,6652 Mbbl,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,0 ships,First World War surplus,Normal,2 factories,Good,last online 32 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1377 million,alliancestats.php?allianceid=1580,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,1 ships,First World War surplus,Questionable,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,The High Council,$1372 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,47k active personnel,6 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 151 hours ago,rankings.php?subregion=chi,BAMF,$1356 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 14 hours ago,rankings.php?subregion=ind,The High Council,$1353 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,68k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The High Council,$1349 million,alliancestats.php?allianceid=1595,Persia,,Mediocre,,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,5654 Mbbl,
