country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Iramerica,general_pooya,,40k active personnel,0 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=per,,$1735 million,,Persia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59804,11765 Mbbl,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,18k active personnel,4 ships,First World War surplus,3 factories,Poor,last online 2 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1676 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Small,,http://blocgame.com/rankings.php?subregion=egy,24954 km 2,http://blocgame.com/stats.php?id=56890,1604 Mbbl,
Gora,Gora,http://blocgame.com/alliancestats.php?allianceid=1580,44k active personnel,0 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$1635 million,alliancestats.php?allianceid=1580,The Subcontinent,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=sub,2776 km 2,http://blocgame.com/stats.php?id=54886,,
williams,twill174,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 165 hours ago,rankings.php?subregion=ama,,$1614 million,,Amazonia,,Small,,http://blocgame.com/rankings.php?subregion=ama,16228 km 2,http://blocgame.com/stats.php?id=59373,,
Boravia,bora,,31k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=egy,,$1643 million,,Egypt,Plentiful,Meagre,,http://blocgame.com/rankings.php?subregion=egy,5240 km 2,http://blocgame.com/stats.php?id=54936,2174 Mbbl,
malthias,mikkoku,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=pac,,$1658 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,11120 km 2,http://blocgame.com/stats.php?id=59201,,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,20k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The High Council,$1650 million,alliancestats.php?allianceid=1595,Persia,,Large,,http://blocgame.com/rankings.php?subregion=per,14965 km 2,http://blocgame.com/stats.php?id=59415,3591 Mbbl,
Meden,mexander,http://blocgame.com/alliancestats.php?allianceid=1595,81k active personnel,2 ships,First World War surplus,3 factories,Good,last online 31 hours ago,rankings.php?subregion=congo,The High Council,$1639 million,alliancestats.php?allianceid=1595,Congo,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=congo,29040 km 2,http://blocgame.com/stats.php?id=41774,,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,102k active personnel,2 ships,Second World War surplus,3 factories,Elite,last online 25 hours ago,rankings.php?subregion=pac,Inter/pol/,$1633 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,25787 km 2,http://blocgame.com/stats.php?id=59602,,5%
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,78k active personnel,4 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ara,Brotherhood of Zion,$1581 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=ara,38025 km 2,http://blocgame.com/stats.php?id=59454,,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,34k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1593 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,3943 Mbbl,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,93k active personnel,4 ships,Vietnam War surplus,4 factories,Standard,last online 22 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1581 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,22k active personnel,3 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$1608 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,16499 km 2,http://blocgame.com/stats.php?id=58697,3527 Mbbl,
Zafar,Yassin,,126k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,,$1515 million,,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,20647 km 2,http://blocgame.com/stats.php?id=59284,,
Butt Munch Land,Butt Munch,,12k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=mex,,$1586 million,,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,21465 km 2,http://blocgame.com/stats.php?id=58540,,
yeeeet,yoloswaggins,http://blocgame.com/alliancestats.php?allianceid=1835,28k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 15 hours ago,rankings.php?subregion=egy,SPQR,$1582 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,,http://blocgame.com/rankings.php?subregion=egy,28558 km 2,http://blocgame.com/stats.php?id=59818,,
Amazona,KarloSpa,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 22 hours ago,rankings.php?subregion=ama,SPQR,$1574 million,alliancestats.php?allianceid=1835,Amazonia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ama,26377 km 2,http://blocgame.com/stats.php?id=59861,325 Mbbl,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 16 hours ago,rankings.php?subregion=egy,SPQR,$1564 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59870,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1835,3k active personnel,1 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 102 hours ago,rankings.php?subregion=pac,SPQR,$1567 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Large,,http://blocgame.com/rankings.php?subregion=pac,18314 km 2,http://blocgame.com/stats.php?id=59737,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,1k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=ara,The High Council,$1473 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,2537 km 2,http://blocgame.com/stats.php?id=50489,,
Azarious,Emperour Supremus,http://blocgame.com/alliancestats.php?allianceid=1835,62k active personnel,3 ships,First World War surplus,4 factories,Elite,last online 16 hours ago,rankings.php?subregion=egy,SPQR,$1487 million,alliancestats.php?allianceid=1835,Egypt,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=egy,39998 km 2,http://blocgame.com/stats.php?id=59679,19287 Mbbl,
Polaria,Raiden,,7k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 51 hours ago,rankings.php?subregion=mes,,$1254 million,,Mesopotamia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=mes,8554 km 2,http://blocgame.com/stats.php?id=59261,,
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,4k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 129 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1440 million,alliancestats.php?allianceid=1568,Arabia,Plentiful,None,,http://blocgame.com/rankings.php?subregion=ara,11479 km 2,http://blocgame.com/stats.php?id=55903,,
Cimmeria,Vladamiur,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,SPQR,$1480 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,13159 km 2,http://blocgame.com/stats.php?id=59769,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,66k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 33 hours ago,rankings.php?subregion=car,The Golden Company,$1443 million,alliancestats.php?allianceid=1756,Caribbean,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=58992,371 Mbbl,
Karrazzan,Harold Weiss,,19k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 144 hours ago,rankings.php?subregion=chi,,$1449 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,19725 km 2,http://blocgame.com/stats.php?id=59265,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,13k active personnel,4 ships,Korean War surplus,2 factories,Poor,last online 23 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$1451 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=egy,27539 km 2,http://blocgame.com/stats.php?id=56115,,
Seilomn,Charlie,http://blocgame.com/alliancestats.php?allianceid=1401,58k active personnel,3 ships,First World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=gui,The Federal Colonies,$1420 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=gui,34459 km 2,http://blocgame.com/stats.php?id=59997,980 Mbbl,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=1580,104k active personnel,9 ships,Korean War surplus,3 factories,Elite,last online 24 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1393 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,33701 km 2,http://blocgame.com/stats.php?id=59435,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,132k active personnel,8 ships,Persian Gulf War surplus,5 factories,Good,last online 85 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1378 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,76604 km 2,http://blocgame.com/stats.php?id=47768,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=saf,Inter/pol/,$1412 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=saf,13327 km 2,http://blocgame.com/stats.php?id=59576,,
Cumbag,Ginger_Ale70-1,http://blocgame.com/alliancestats.php?allianceid=1835,41k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 33 hours ago,rankings.php?subregion=ara,SPQR,$1396 million,alliancestats.php?allianceid=1835,Arabia,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,13209 km 2,http://blocgame.com/stats.php?id=59123,5779 Mbbl,
New Taipei,Tornadess,,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 154 hours ago,rankings.php?subregion=pac,,$1350 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,8271 km 2,http://blocgame.com/stats.php?id=56978,,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,6k active personnel,0 ships,First World War surplus,1 factory,Good,last online 47 hours ago,rankings.php?subregion=mes,FFPAW,$1396 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,7531 km 2,http://blocgame.com/stats.php?id=59586,1637 Mbbl,
Cancer,Stolen,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 158 hours ago,rankings.php?subregion=per,BAMF,$1372 million,alliancestats.php?allianceid=1393,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,11459 km 2,http://blocgame.com/stats.php?id=58745,,
prussianiss,TracyMorgan,,58k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=chi,,$1307 million,,China,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=chi,36280 km 2,http://blocgame.com/stats.php?id=59222,16 Mbbl,
mulbaria,mebus,http://blocgame.com/alliancestats.php?allianceid=1644,109k active personnel,7 ships,Korean War surplus,3 factories,Good,last online 80 hours ago,rankings.php?subregion=pac,Inter/pol/,$1276 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,15829 km 2,http://blocgame.com/stats.php?id=57313,599 Mbbl,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,31k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The Triad,$1299 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,37537 km 2,http://blocgame.com/stats.php?id=59917,1042 Mbbl,
crump,dowgamere,http://blocgame.com/alliancestats.php?allianceid=1820,5k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 67 hours ago,rankings.php?subregion=mes,Mojave Wanderers,$1318 million,alliancestats.php?allianceid=1820,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,22364 km 2,http://blocgame.com/stats.php?id=59193,,
Vyzen,Gottrich,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 25 hours ago,rankings.php?subregion=atl,,$1280 million,,Atlas,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=atl,16500 km 2,http://blocgame.com/stats.php?id=59456,,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,70k active personnel,4 ships,Korean War surplus,4 factories,Poor,last online 29 hours ago,rankings.php?subregion=chi,BAMF,$1211 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,,
Bantloa,Caelan,,22k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 45 hours ago,rankings.php?subregion=waf,,$1271 million,,West Africa,,None,,http://blocgame.com/rankings.php?subregion=waf,13041 km 2,http://blocgame.com/stats.php?id=59574,83 Mbbl,
Afstrondis,Joseph Havilov,http://blocgame.com/alliancestats.php?allianceid=1835,13k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=sub,SPQR,$1252 million,alliancestats.php?allianceid=1835,The Subcontinent,Plentiful,None,,http://blocgame.com/rankings.php?subregion=sub,8903 km 2,http://blocgame.com/stats.php?id=59317,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1218 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1835,22k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=sea,SPQR,$1249 million,alliancestats.php?allianceid=1835,Indochina,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sea,19772 km 2,http://blocgame.com/stats.php?id=59709,,
inter/pol/,asakowicz,http://blocgame.com/alliancestats.php?allianceid=1772,49k active personnel,1 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 139 hours ago,rankings.php?subregion=congo,Poorfag Union,$1242 million,alliancestats.php?allianceid=1772,Congo,Near Depletion,Meagre,,http://blocgame.com/rankings.php?subregion=congo,13684 km 2,http://blocgame.com/stats.php?id=57870,,
Glanvillia,Mr. James,http://blocgame.com/alliancestats.php?allianceid=1595,51k active personnel,0 ships,First World War surplus,2 factories,Good,last online 52 hours ago,rankings.php?subregion=car,The High Council,$1235 million,alliancestats.php?allianceid=1595,Caribbean,,Meagre,,http://blocgame.com/rankings.php?subregion=car,16500 km 2,http://blocgame.com/stats.php?id=59694,157 Mbbl,
Fagglands,Faggmann,,35k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 24 hours ago,rankings.php?subregion=chi,,$1191 million,,China,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=chi,17486 km 2,http://blocgame.com/stats.php?id=59648,,
Meeses & Geeses,Gaby,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 136 hours ago,rankings.php?subregion=ara,BAMF,$1176 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,15250 km 2,http://blocgame.com/stats.php?id=58187,,
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,38k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 16 hours ago,rankings.php?subregion=car,The Sons of Liberty,$1206 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Small,,http://blocgame.com/rankings.php?subregion=car,25516 km 2,http://blocgame.com/stats.php?id=59966,,
West Congo,Warlord Hito,http://blocgame.com/alliancestats.php?allianceid=1761,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=waf,Eastern Bloc,$1201 million,alliancestats.php?allianceid=1761,West Africa,Near Depletion,Meagre,,http://blocgame.com/rankings.php?subregion=waf,13478 km 2,http://blocgame.com/stats.php?id=57548,,
Kongasi,Din Diallo,http://blocgame.com/alliancestats.php?allianceid=1580,14k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1167 million,alliancestats.php?allianceid=1580,Congo,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=congo,14273 km 2,http://blocgame.com/stats.php?id=58832,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,5k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1139 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,9k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$1149 million,alliancestats.php?allianceid=1568,Amazonia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=ama,11257 km 2,http://blocgame.com/stats.php?id=59377,410 Mbbl,
Cenation,Sir Camelot,http://blocgame.com/alliancestats.php?allianceid=1826,10k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 60 hours ago,rankings.php?subregion=egy,THE REGGIES,$1175 million,alliancestats.php?allianceid=1826,Egypt,Plentiful,None,,http://blocgame.com/rankings.php?subregion=egy,13409 km 2,http://blocgame.com/stats.php?id=59789,,
Grestin,Nikita Khrushchev,http://blocgame.com/alliancestats.php?allianceid=1393,34k active personnel,-1 ships,Vietnam War surplus,6 factories,Poor,last online 19 hours ago,rankings.php?subregion=chi,BAMF,$1105 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,64096 km 2,http://blocgame.com/stats.php?id=58002,,
Transinistria,Mammals,,20k active personnel,0 ships,First World War surplus,None,Poor,last online 143 hours ago,rankings.php?subregion=mes,,$1128 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59754,,
Chickenbake,Chickenbake_2.0,http://blocgame.com/alliancestats.php?allianceid=1580,78k active personnel,1 ships,First World War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$1114 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=sea,39329 km 2,http://blocgame.com/stats.php?id=60085,,
big butts,thebigbiker,http://blocgame.com/alliancestats.php?allianceid=1869,9k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 61 hours ago,rankings.php?subregion=chi,Da Bros,$1131 million,alliancestats.php?allianceid=1869,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,18456 km 2,http://blocgame.com/stats.php?id=59863,236 Mbbl,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,7k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ind,ASEANG,$1073 million,alliancestats.php?allianceid=1899,East Indies,,Meagre,,http://blocgame.com/rankings.php?subregion=ind,15535 km 2,http://blocgame.com/stats.php?id=59901,563 Mbbl,
PichuLand,Pichusuperlover,,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 51 hours ago,rankings.php?subregion=car,,$1061 million,,Caribbean,Untapped,Small,,http://blocgame.com/rankings.php?subregion=car,15313 km 2,http://blocgame.com/stats.php?id=55021,,
Europea,AugustReed,http://blocgame.com/alliancestats.php?allianceid=1835,60k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ara,SPQR,$1084 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59848,2828 Mbbl,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=1835,17k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=atl,SPQR,$1058 million,alliancestats.php?allianceid=1835,Atlas,,Meagre,,http://blocgame.com/rankings.php?subregion=atl,19833 km 2,http://blocgame.com/stats.php?id=59652,6493 Mbbl,
Dominionation,Dominionater,,25k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 14 hours ago,rankings.php?subregion=sea,,$1078 million,,Indochina,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=sea,19972 km 2,http://blocgame.com/stats.php?id=59218,283 Mbbl,
Alfheim,AsunaKirito,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=con,The High Council,$1019 million,alliancestats.php?allianceid=1595,Southern Cone,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=59927,,
Jurestist,truenova,http://blocgame.com/alliancestats.php?allianceid=1382,55k active personnel,0 ships,Second World War surplus,1 factory,Good,online now,rankings.php?subregion=ind,Non-Aligned Movement,$1052 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=59705,184 Mbbl,
Nu Azia,President Ambrocio,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 21 hours ago,rankings.php?subregion=pac,,$1069 million,,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,15693 km 2,http://blocgame.com/stats.php?id=59935,,
Iiraaq,Saaddam Husseiny,,4k active personnel,0 ships,Second World War surplus,None,Elite,last online 10 hours ago,rankings.php?subregion=mes,,$1014 million,,Mesopotamia,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=mes,24016 km 2,http://blocgame.com/stats.php?id=59478,,
white shadow,White Shadow,http://blocgame.com/alliancestats.php?allianceid=1595,11k active personnel,10 ships,First World War surplus,3 factories,Standard,last online 31 hours ago,rankings.php?subregion=per,The High Council,$991 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=per,29225 km 2,http://blocgame.com/stats.php?id=55012,,
Vesten,Louis Blanc,http://blocgame.com/alliancestats.php?allianceid=1595,4k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 50 hours ago,rankings.php?subregion=chi,The High Council,$978 million,alliancestats.php?allianceid=1595,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,18565 km 2,http://blocgame.com/stats.php?id=59611,,
New Gensokyo,_Rice,http://blocgame.com/alliancestats.php?allianceid=1875,8k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 69 hours ago,rankings.php?subregion=pac,The Triad,$840 million,alliancestats.php?allianceid=1875,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=59915,,
Dewia,likeakarp,http://blocgame.com/alliancestats.php?allianceid=1850,16k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 76 hours ago,rankings.php?subregion=egy,FFPAW,$955 million,alliancestats.php?allianceid=1850,Egypt,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=egy,11012 km 2,http://blocgame.com/stats.php?id=59562,2624 Mbbl,
Hitlerwasright,Louis C Cuck,http://blocgame.com/alliancestats.php?allianceid=1580,33k active personnel,11 ships,Second World War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$993 million,alliancestats.php?allianceid=1580,Arabia,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,20250 km 2,http://blocgame.com/stats.php?id=59621,,
Pike,Dog1995,,14k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ind,,$939 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=59612,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1644,75k active personnel,2 ships,Second World War surplus,2 factories,Poor,last online 5 hours ago,rankings.php?subregion=car,Inter/pol/,$934 million,alliancestats.php?allianceid=1644,Caribbean,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,37517 km 2,http://blocgame.com/stats.php?id=59913,239 Mbbl,
So-Cal,Hotrod1977,http://blocgame.com/alliancestats.php?allianceid=1595,57k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 23 hours ago,rankings.php?subregion=mex,The High Council,$957 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mex,22123 km 2,http://blocgame.com/stats.php?id=59634,484 Mbbl,
Baris,Apollo,,3k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=atl,,$943 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,2865 km 2,http://blocgame.com/stats.php?id=50487,,
Reagan Rules,MY KIND OF PARTY,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 43 hours ago,rankings.php?subregion=sea,,$971 million,,Indochina,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=sea,16010 km 2,http://blocgame.com/stats.php?id=59911,177 Mbbl,
