country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
FaREiQ,fareiq,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1775 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,27710 km 2,http://blocgame.com/stats.php?id=60369,,,
qwertyuiop,rumsods mom,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ara,Inter/pol/,$1711 million,alliancestats.php?allianceid=1644,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,1123 Mbbl,,
Malaya Empire,EmperorAiman,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1792 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60499,372 Mbbl,,
Nueva Asia,Franco C. Manrique,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,5 ships,Vietnam War surplus,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,BAMF,$2034 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,28153 km 2,http://blocgame.com/stats.php?id=60216,,,
Pohon Beringin,iwanteben,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1787 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20588 km 2,http://blocgame.com/stats.php?id=60744,,,
Kongasi,Din Diallo,http://blocgame.com/alliancestats.php?allianceid=1580,15k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 41 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1754 million,alliancestats.php?allianceid=1580,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,11776 km 2,http://blocgame.com/stats.php?id=58832,,,
Pasir Dengung,Menteri Fasola,http://blocgame.com/alliancestats.php?allianceid=1899,80k active personnel,0 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1732 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21537 km 2,http://blocgame.com/stats.php?id=60712,430 Mbbl,,
The Jar,Mr.Pickles,http://blocgame.com/alliancestats.php?allianceid=1382,46k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=gui,Non-Aligned Movement,$1751 million,alliancestats.php?allianceid=1382,Guinea,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,23470 km 2,http://blocgame.com/stats.php?id=60355,,,
Kedahan,Farhan,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=ind,ASEANG,$1750 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60758,37 Mbbl,5%,
Drache,Darkflare,,4k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 192 hours ago,rankings.php?subregion=gui,,$1641 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,4317 km 2,http://blocgame.com/stats.php?id=51470,,,
Sana,twiceleader,http://blocgame.com/alliancestats.php?allianceid=1393,36k active personnel,2 ships,First World War surplus,2 factories,Good,last online 79 hours ago,rankings.php?subregion=chi,BAMF,$1749 million,alliancestats.php?allianceid=1393,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,15692 km 2,http://blocgame.com/stats.php?id=60262,,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,57k active personnel,3 ships,Second World War surplus,4 factories,Elite,last online 16 hours ago,rankings.php?subregion=eaf,The High Council,$1735 million,alliancestats.php?allianceid=1595,East Africa,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,20080 km 2,http://blocgame.com/stats.php?id=60194,,,
Kebabis,Sultan Kebab,,14k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=ara,,$1716 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20500 km 2,http://blocgame.com/stats.php?id=60765,1194 Mbbl,,
Akhlaken,GaGaK,http://blocgame.com/alliancestats.php?allianceid=1899,49k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1709 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20803 km 2,http://blocgame.com/stats.php?id=60346,115 Mbbl,,
Fastistan 2.0,St. Sanic,http://blocgame.com/alliancestats.php?allianceid=1568,145k active personnel,2 ships,Korean War surplus,5 factories,Good,last online 2 hours ago,rankings.php?subregion=gui,Brotherhood of Zion,$1979 million,alliancestats.php?allianceid=1568,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,51122 km 2,http://blocgame.com/stats.php?id=59029,,,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1701 million,alliancestats.php?allianceid=1935,China,,Mediocre,http://blocgame.com/rankings.php?subregion=chi,17719 km 2,http://blocgame.com/stats.php?id=60287,,,
Leinad,bloodywaffles12,,4k active personnel,6 ships,Second World War surplus,3 factories,Good,last online 64 hours ago,rankings.php?subregion=chi,,$1592 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,5713 km 2,http://blocgame.com/stats.php?id=59332,,,
Malayland,saddamhusain,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=ind,ASEANG,$1691 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23571 km 2,http://blocgame.com/stats.php?id=60594,,,
Tanah Malaya,Syahmi1089,http://blocgame.com/alliancestats.php?allianceid=1899,28k active personnel,6 ships,Second World War surplus,3 factories,Good,last online 17 hours ago,rankings.php?subregion=ind,ASEANG,$1696 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,29969 km 2,http://blocgame.com/stats.php?id=60385,147 Mbbl,,
bakhang,cukobi,http://blocgame.com/alliancestats.php?allianceid=1899,49k active personnel,1 ships,Second World War surplus,3 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1672 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60485,640 Mbbl,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,2 factories,Good,online now,rankings.php?subregion=mes,Inter/pol/,$1573 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,8476 Mbbl,,
staminamina,nazayie,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 21 hours ago,rankings.php?subregion=ind,ASEANG,$1602 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60523,,,
Bolshevikistan,S.D.Plessken,http://blocgame.com/alliancestats.php?allianceid=1932,11k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=congo,African Socialism,$1318 million,alliancestats.php?allianceid=1932,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,10250 km 2,http://blocgame.com/stats.php?id=60189,,,
Gate2,TheGate 2,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 83 hours ago,rankings.php?subregion=chi,The High Council,$1652 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,19639 km 2,http://blocgame.com/stats.php?id=60231,,,
Aquitastan,LongDukDong,,16k active personnel,0 ships,Second World War surplus,None,Good,last online 73 hours ago,rankings.php?subregion=ara,,$1635 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=59321,,,
kaptencheras,kaptencheras,http://blocgame.com/alliancestats.php?allianceid=1595,39k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 98 hours ago,rankings.php?subregion=ind,The High Council,$1655 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19406 km 2,http://blocgame.com/stats.php?id=60571,671 Mbbl,,
Memnon,EosDawn,http://blocgame.com/alliancestats.php?allianceid=1402,20k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=per,,$1623 million,alliancestats.php?allianceid=1402,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,13343 km 2,http://blocgame.com/stats.php?id=50503,,,
Infernistan,Inferno JR,http://blocgame.com/alliancestats.php?allianceid=1932,15k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=egy,African Socialism,$1624 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,22685 km 2,http://blocgame.com/stats.php?id=60304,,,
Kumpa,roaraxes,http://blocgame.com/alliancestats.php?allianceid=1835,52k active personnel,0 ships,Second World War surplus,3 factories,Poor,last online 42 hours ago,rankings.php?subregion=sea,SPQR,$1623 million,alliancestats.php?allianceid=1835,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,26138 km 2,http://blocgame.com/stats.php?id=60792,,,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,79k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 11 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1558 million,alliancestats.php?allianceid=1382,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,34796 km 2,http://blocgame.com/stats.php?id=45746,694 Mbbl,,
MyKingdom,General,http://blocgame.com/alliancestats.php?allianceid=1899,7k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1320 million,alliancestats.php?allianceid=1899,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,15683 km 2,http://blocgame.com/stats.php?id=60728,86 Mbbl,,
Mother America,Benners88,http://blocgame.com/alliancestats.php?allianceid=1595,31k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=car,The High Council,$1596 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60243,,,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$1556 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,437 Mbbl,,
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1560 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,,,
Giant Mechs,OiledDNA,http://blocgame.com/alliancestats.php?allianceid=1418,46k active personnel,0 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=pac,Asian Alliance,$1578 million,alliancestats.php?allianceid=1418,Pacific Rim,Plentiful,Small,http://blocgame.com/rankings.php?subregion=pac,22984 km 2,http://blocgame.com/stats.php?id=60735,288 Mbbl,,
.Cows.,Cow_Master,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 176 hours ago,rankings.php?subregion=ara,Inter/pol/,$1537 million,alliancestats.php?allianceid=1644,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60068,,,
Malayo,Syafiq_mohd,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1547 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,24035 km 2,http://blocgame.com/stats.php?id=60631,,,
kasturi,mt.lekiu,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ind,ASEANG,$1554 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16439 km 2,http://blocgame.com/stats.php?id=60887,,,
RiveraZ,Tuan Muda RayyaN,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 15 hours ago,rankings.php?subregion=ind,ASEANG,$1547 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=60849,324 Mbbl,,
Seychelles,Belanger_Chris,,3k active personnel,31 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 108 hours ago,rankings.php?subregion=mes,,$1440 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,6829 km 2,http://blocgame.com/stats.php?id=52110,,,
NONG\\\'S,emjayking,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 98 hours ago,rankings.php?subregion=ama,The High Council,$1516 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,19800 km 2,http://blocgame.com/stats.php?id=60232,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 171 hours ago,rankings.php?subregion=ara,The High Council,$1416 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,,
kodiang,tester2,http://blocgame.com/alliancestats.php?allianceid=1899,57k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=pac,ASEANG,$1494 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,25941 km 2,http://blocgame.com/stats.php?id=60531,400 Mbbl,,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,57k active personnel,1 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1499 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,,,1 Tons
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,76k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=per,The Eastern Sea,$1443 million,alliancestats.php?allianceid=1952,Persia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,11630 km 2,http://blocgame.com/stats.php?id=59804,6973 Mbbl,,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,4 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=eaf,African Socialism,$1488 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,,,
Mortar Head,Caffan,http://blocgame.com/alliancestats.php?allianceid=1899,29k active personnel,0 ships,First World War surplus,1 factory,Good,last online 5 hours ago,rankings.php?subregion=pac,ASEANG,$1500 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=60583,,,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,190k active personnel,5 ships,Second World War surplus,7 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1346 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,33995 km 2,http://blocgame.com/stats.php?id=60711,441 Mbbl,,
Cammarania,thealbiok,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 90 hours ago,rankings.php?subregion=gra,The High Council,$1499 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,24620 km 2,http://blocgame.com/stats.php?id=60286,,,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,0 ships,First World War surplus,2 factories,Good,last online 15 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1391 million,alliancestats.php?allianceid=1580,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,161k active personnel,11 ships,Vietnam War surplus,7 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,ASEANG,$1350 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,43013 km 2,http://blocgame.com/stats.php?id=60787,420 Mbbl,10%,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,44k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 2 hours ago,rankings.php?subregion=mex,The High Council,$1464 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Small,http://blocgame.com/rankings.php?subregion=mex,25778 km 2,http://blocgame.com/stats.php?id=50309,,,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=mes,The Axis Of Evil,$1431 million,alliancestats.php?allianceid=1924,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,,,
Suntat,lordhackers,http://blocgame.com/alliancestats.php?allianceid=1418,8k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 46 hours ago,rankings.php?subregion=sea,Asian Alliance,$1486 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,10575 km 2,http://blocgame.com/stats.php?id=60546,101 Mbbl,,
Chinvanie,Lau Wang Chun,,6k active personnel,0 ships,First World War surplus,1 factory,Good,last online 121 hours ago,rankings.php?subregion=sea,,$1455 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,11231 km 2,http://blocgame.com/stats.php?id=60732,,,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,First World War surplus,3 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1428 million,alliancestats.php?allianceid=1899,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,15 Mbbl,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,ASEANG,$1382 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ara,The High Council,$1338 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,1079 Mbbl,,
Fliyt-Plann,See-Ay Yeeh,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=gui,Wreckage brothers,$1445 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60953,940 Mbbl,,
Ichigo,Armin,,31k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 117 hours ago,rankings.php?subregion=mes,,$1435 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,19271 km 2,http://blocgame.com/stats.php?id=59857,6225 Mbbl,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,109k active personnel,0 ships,First World War surplus,2 factories,Good,last online 13 hours ago,rankings.php?subregion=pac,Asian Alliance,$1338 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,37089 km 2,http://blocgame.com/stats.php?id=61115,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,29k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$1427 million,alliancestats.php?allianceid=1568,Caribbean,,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,31944 km 2,http://blocgame.com/stats.php?id=61059,,,
Clarentinia,CCBubbaCC,,31k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 17 hours ago,rankings.php?subregion=car,,$1389 million,,Caribbean,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=car,24387 km 2,http://blocgame.com/stats.php?id=60757,908 Mbbl,,
RawMaterials,CBebbs01,,12k active personnel,0 ships,First World War surplus,None,Standard,last online 154 hours ago,rankings.php?subregion=pac,,$1397 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13614 km 2,http://blocgame.com/stats.php?id=60723,,,
hollywoodundead,batmanthing2222,http://blocgame.com/alliancestats.php?allianceid=1850,4k active personnel,0 ships,First World War surplus,None,Elite,last online 4 hours ago,rankings.php?subregion=ara,FFPAW,$1312 million,alliancestats.php?allianceid=1850,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=59629,,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1305 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1307 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,2 ships,First World War surplus,3 factories,Good,last online 37 hours ago,rankings.php?subregion=pac,ASEANG,$1383 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,2 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=pac,ASEANG,$1385 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,16426 km 2,http://blocgame.com/stats.php?id=60588,196 Mbbl,,
Huangdi,Xian W�ng,,79k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 7 hours ago,rankings.php?subregion=chi,,$1355 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,11152 km 2,http://blocgame.com/stats.php?id=59776,155 Mbbl,,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=ind,Walawalawala,$1395 million,alliancestats.php?allianceid=1923,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,115 Mbbl,,
Gora,Gora,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,0 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 61 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$1293 million,alliancestats.php?allianceid=1580,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,2291 km 2,http://blocgame.com/stats.php?id=54886,,,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=mex,SPQR,$1381 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,97k active personnel,4 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,UIN,$1594 million,alliancestats.php?allianceid=1906,Southern Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,346 Mbbl,,
Chicken&Chips,Dave Miles,,51k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,,$1738 million,,China,,Large,http://blocgame.com/rankings.php?subregion=chi,43800 km 2,http://blocgame.com/stats.php?id=60847,,,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=waf,United Alliance,$1270 million,alliancestats.php?allianceid=1857,West Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,736 Mbbl,,
