country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,6k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,online now,rankings.php?subregion=ara,Aseang MMP,$368 million,alliancestats.php?allianceid=1899,Arabia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ara,19406 km 2,http://blocgame.com/stats.php?id=61462,,,
Gumniaki,Gumniak,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 85 hours ago,rankings.php?subregion=ama,,$367 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61536,,322 Mbbl,
Satan kingdom,alistan1987,,58k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ind,,$365 million,,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,,
Watikan,PopeFrancis,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 56 hours ago,rankings.php?subregion=pac,,$362 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61537,,,
Swerust,Crizz Zuz,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 131 hours ago,rankings.php?subregion=saf,,$360 million,,Southern Africa,Plentiful,None,http://blocgame.com/rankings.php?subregion=saf,18176 km 2,http://blocgame.com/stats.php?id=60882,,,
Stuleja,Płetwonurkov,http://blocgame.com/alliancestats.php?allianceid=1966,41k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$359 million,alliancestats.php?allianceid=1966,Southern Africa,,Meagre,http://blocgame.com/rankings.php?subregion=saf,19799 km 2,http://blocgame.com/stats.php?id=61524,,,
Remote,Burgerking,,93k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,,$358 million,,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,24554 km 2,http://blocgame.com/stats.php?id=61201,,,
killing56465,skatmas,,6k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=eaf,,$355 million,,East Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,,
Lixia,Dave Hunter,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,0 ships,First World War surplus,Angelic,2 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$355 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61520,,3184 Mbbl,
Nasi Argentina,Adolf Himmler,,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 107 hours ago,rankings.php?subregion=con,,$355 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61541,,,
Birdland,tweetweetwee,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 9 hours ago,rankings.php?subregion=per,,$355 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,22785 km 2,http://blocgame.com/stats.php?id=61646,,1227 Mbbl,
Vasten,Louis Brown,,8k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 142 hours ago,rankings.php?subregion=mex,,$354 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,,372 Mbbl,
kaki,kakikudibibirmu,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 93 hours ago,rankings.php?subregion=sub,,$354 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61562,,407 Mbbl,
Korena,Joseph Hill II,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 21 hours ago,rankings.php?subregion=pac,,$350 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61547,,73 Mbbl,
Arabian SSR,Dear Leader Stalin,,22k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$350 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20794 km 2,http://blocgame.com/stats.php?id=61557,,1566 Mbbl,
Merchandise,HappyMerchant,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 14 hours ago,rankings.php?subregion=mes,,$350 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61572,,,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$349 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,,
Macika,Emperor Nathan IV,,19k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 131 hours ago,rankings.php?subregion=gui,,$348 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,,
Airhorn Anal,LelkyLelbao,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$348 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,22201 km 2,http://blocgame.com/stats.php?id=61690,,439 Mbbl,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,15k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$347 million,alliancestats.php?allianceid=1815,China,Plentiful,None,http://blocgame.com/rankings.php?subregion=chi,5284 km 2,http://blocgame.com/stats.php?id=59087,,,
Europe,Aka99,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 127 hours ago,rankings.php?subregion=pac,,$347 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61512,,435 Mbbl,
Reborn Korea,Kim Ju-ae,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 129 hours ago,rankings.php?subregion=pac,,$345 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61510,,,
reggie le edgy,Floy_Roy,,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 36 hours ago,rankings.php?subregion=mes,,$345 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,15850 km 2,http://blocgame.com/stats.php?id=61522,,1891 Mbbl,
Streonia,Toresan,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 112 hours ago,rankings.php?subregion=mex,,$345 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61534,,,
Vilnius,Tadeusz Zeligowski,http://blocgame.com/alliancestats.php?allianceid=1966,15k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 57 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$345 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61571,,125 Mbbl,
aladdin1987,deedeedee1987,,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=sea,,$344 million,,Indochina,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60877,,,
New Land,John F. Kennedy,http://blocgame.com/alliancestats.php?allianceid=1952,73k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,rankings.php?subregion=per,The Eastern Sea,$344 million,alliancestats.php?allianceid=1952,Persia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,,,
Baxter,cvick,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 120 hours ago,rankings.php?subregion=car,,$342 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61525,,,
FOLOKSHI,Folokshikun,,34k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 6 hours ago,rankings.php?subregion=chi,,$342 million,,China,Plentiful,None,http://blocgame.com/rankings.php?subregion=chi,20200 km 2,http://blocgame.com/stats.php?id=61616,,480 Mbbl,
Bluegene/Q,ChevalierCavac,,35k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 8 hours ago,rankings.php?subregion=ara,,$341 million,,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,22916 km 2,http://blocgame.com/stats.php?id=61506,,,
Sial,akish,,20k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ara,,$341 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61568,,,
Galinthias,jericho_rafm,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,rankings.php?subregion=pac,,$341 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61580,,,
Kondominium,AdamKarolczak,http://blocgame.com/alliancestats.php?allianceid=1966,35k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,online now,rankings.php?subregion=ara,Lithuanian Coalition,$340 million,alliancestats.php?allianceid=1966,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,20398 km 2,http://blocgame.com/stats.php?id=61576,,,
Luntek,jemszyszki,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 107 hours ago,rankings.php?subregion=atl,,$338 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61535,,,
bonval,ninthtestiamteca,,6k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=waf,,$334 million,,West Africa,,None,http://blocgame.com/rankings.php?subregion=waf,16500 km 2,http://blocgame.com/stats.php?id=61080,,,
Vilnus,Jurij Owsienko,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 7 hours ago,rankings.php?subregion=ara,Lithuanian Coalition,$334 million,alliancestats.php?allianceid=1966,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61610,,2915 Mbbl,
Polkonia,polko14,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 57 hours ago,rankings.php?subregion=ama,,$334 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61613,,,
Srpska Krajina,Radovan Karad�ić,,16k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 45 hours ago,rankings.php?subregion=chi,,$334 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61631,,,
Joskia,Estefy_,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,rankings.php?subregion=car,,$331 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61591,,,
Starkweather,Starkweather,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 52 hours ago,rankings.php?subregion=sea,,$331 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61597,,309 Mbbl,
Sillot,Come Pienso,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,online now,rankings.php?subregion=ara,,$331 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16667 km 2,http://blocgame.com/stats.php?id=61621,,,
KlejnotEufratu,Mustafa-al-stooleymann,,11k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 14 hours ago,rankings.php?subregion=atl,,$331 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19602 km 2,http://blocgame.com/stats.php?id=61627,,2759 Mbbl,
BIOR KELANTOK,Krul,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 40 hours ago,rankings.php?subregion=pac,,$330 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61489,,,
Erickt,Joshua Adam Putin,,10k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 69 hours ago,rankings.php?subregion=mes,,$330 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19602 km 2,http://blocgame.com/stats.php?id=61598,,,
Free Syria,Mohammed al-Safawi,,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,rankings.php?subregion=mes,,$329 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19406 km 2,http://blocgame.com/stats.php?id=61508,,3873 Mbbl,
French America,dw_ny,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 59 hours ago,rankings.php?subregion=car,,$329 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61551,,382 Mbbl,
FOREST CITY,Muhammad Firdaus,,13k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=sea,,$328 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19800 km 2,http://blocgame.com/stats.php?id=61114,,,
DogeBananas,Doge Banana Swagger,,14k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 174 hours ago,rankings.php?subregion=car,,$327 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=61468,,,
RogerSmith,Huey,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 149 hours ago,rankings.php?subregion=ara,,$327 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61498,,,
Muslim peoples,firestone,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,rankings.php?subregion=mes,,$326 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61479,,,
Cute,Little Girl,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 52 hours ago,rankings.php?subregion=atl,,$326 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61618,,,
Korriban,vronox,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,rankings.php?subregion=pac,,$324 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61579,,,
Micheleda,Timmer,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 75 hours ago,rankings.php?subregion=sub,,$324 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61588,,,
S�l,BabaWanga,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 3 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$324 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61589,,304 Mbbl,
Lang buana,Lt.tycoono,,40k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=ind,,$323 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20030 km 2,http://blocgame.com/stats.php?id=61336,,,
Kahn,Genghis Kahn,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 92 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61567,,,
Leoland,LionelCheah,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 60 hours ago,rankings.php?subregion=ind,,$323 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61605,,,
Rimba Bara,hasnah53,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 61 hours ago,rankings.php?subregion=ind,,$322 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61603,,,
Angelico,Kayzukie,,8k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 168 hours ago,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16555 km 2,http://blocgame.com/stats.php?id=41495,,,
Trapistan,Tentacle Grape,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 96 hours ago,rankings.php?subregion=ara,,$320 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=42879,,,
Strath,Finn Hunter,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 125 hours ago,rankings.php?subregion=con,,$320 million,,Southern Cone,Plentiful,None,http://blocgame.com/rankings.php?subregion=con,16667 km 2,http://blocgame.com/stats.php?id=61471,,,
chowdry,Tripuraneni Saichand,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 103 hours ago,rankings.php?subregion=sub,,$320 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61546,,,
TAU,YoloMcSwaggins,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 97 hours ago,rankings.php?subregion=mex,,$320 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61549,,,
Bolkenia,john500,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,rankings.php?subregion=per,,$320 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61552,,,
Londonistan,Zergking,http://blocgame.com/alliancestats.php?allianceid=1418,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 96 hours ago,rankings.php?subregion=pac,Asian Alliance,$320 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61554,,143 Mbbl,
opopo,FamousDex,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 94 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61561,,,
Oppressivistan,Oppressor,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 49 hours ago,rankings.php?subregion=egy,,$320 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61563,,,
Mobique,Ebrya,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 76 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61587,,,
TIGANIA,RADUVERSACE,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 54 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61615,,,
Volno�� Svoboda,Vilniak,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 50 hours ago,rankings.php?subregion=atl,,$320 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61622,,2671 Mbbl,
Judeolatina,legwan,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,rankings.php?subregion=mex,,$320 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61624,,,
User,Userper,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 48 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61628,,174 Mbbl,
Nadokzk,BaaLooGum,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 29 hours ago,rankings.php?subregion=gra,,$320 million,,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61629,,114 Mbbl,
Nocne Kino,nocnekino,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 32 hours ago,rankings.php?subregion=chi,,$317 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61538,,,
Skullion,GarenX,,26k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 8 hours ago,rankings.php?subregion=saf,,$317 million,,Southern Africa,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=saf,20002 km 2,http://blocgame.com/stats.php?id=61566,,,
Androzia,Androz,,23k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 6 hours ago,rankings.php?subregion=atl,,$317 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61584,,2375 Mbbl,
Actias,Meester,,0k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 139 hours ago,rankings.php?subregion=sea,,$316 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,14917 km 2,http://blocgame.com/stats.php?id=46121,,,
maldrum,name0101,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=eaf,,$316 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,,
Deception,JohnJones,http://blocgame.com/alliancestats.php?allianceid=1970,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 5 hours ago,rankings.php?subregion=saf,Warsaw Alliance,$316 million,alliancestats.php?allianceid=1970,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20196 km 2,http://blocgame.com/stats.php?id=61528,,,
Sanepid,Claude Fromage,http://blocgame.com/alliancestats.php?allianceid=1966,30k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,online now,rankings.php?subregion=saf,Lithuanian Coalition,$316 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61592,,314 Mbbl,
Americka,Austin Snell,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 126 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61517,,312 Mbbl,
P.S.E.,Tallion,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 108 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16500 km 2,http://blocgame.com/stats.php?id=61540,,,
Nicistan,King Potato,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 107 hours ago,rankings.php?subregion=con,,$315 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61542,,,
Cirelc,Tulutula,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 79 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61577,,,
kobisbunga,kobis,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 57 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61609,,,
Dhomland,R.B.Poe,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 35 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61636,,,
Cebulakia,Einher,,20k active personnel,0 ships,Finest of the 19th century,Isolated,None,Standard,last online 33 hours ago,rankings.php?subregion=con,,$315 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61639,,,
Radical Animu,Islamist Loli,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 33 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61641,,,
Dekia,JesseRainbow,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 105 hours ago,rankings.php?subregion=mes,,$314 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61543,,,
Baxton,BigSmoke,,4k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 8 hours ago,rankings.php?subregion=pac,,$314 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,18800 km 2,http://blocgame.com/stats.php?id=61582,,,
Karachan,MikhailBialkov,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 10 hours ago,rankings.php?subregion=chi,,$314 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61585,,,
Vifonia,Chak-se-Hui,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 50 hours ago,rankings.php?subregion=gui,,$314 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61623,,61 Mbbl,
