country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Esmair,muffjin,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,33 ships,Persian Gulf War surplus,4 factories,Good,last online 6 hours ago,rankings.php?subregion=sea,BAMF,$2524 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,34026 km 2,http://blocgame.com/stats.php?id=40882,,,
Umen,Sheih Bahar Radzinow,http://blocgame.com/alliancestats.php?allianceid=1595,114k active personnel,10 ships,Korean War surplus,3 factories,Good,last online 25 hours ago,rankings.php?subregion=egy,The High Council,$2518 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,28858 km 2,http://blocgame.com/stats.php?id=59300,14703 Mbbl,,
joshyria,joshuagollaher,http://blocgame.com/alliancestats.php?allianceid=1393,12k active personnel,2 ships,Second World War surplus,2 factories,Poor,last online 38 hours ago,rankings.php?subregion=atl,BAMF,$2517 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,9452 km 2,http://blocgame.com/stats.php?id=58162,,,
Dragonsrule,grace144,http://blocgame.com/alliancestats.php?allianceid=1644,74k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,Inter/pol/,$2561 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,29576 km 2,http://blocgame.com/stats.php?id=60142,20 Mbbl,,
Cebrene,Ares,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2492 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,5254 km 2,http://blocgame.com/stats.php?id=50488,2976 Mbbl,,
Novoslavija,Rade Latinovic,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,5 ships,Second World War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,BAMF,$3111 million,alliancestats.php?allianceid=1393,Pacific Rim,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=pac,31906 km 2,http://blocgame.com/stats.php?id=60204,,,1 Tons
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=egy,O.P.E.N.,$2496 million,alliancestats.php?allianceid=1935,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,11231 km 2,http://blocgame.com/stats.php?id=59870,2690 Mbbl,,
Surda,Joel James,http://blocgame.com/alliancestats.php?allianceid=1568,125k active personnel,2 ships,Second World War surplus,4 factories,Poor,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2411 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,24753 km 2,http://blocgame.com/stats.php?id=60084,,,
isil,imbringingarabsback,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Finest of the 19th century,3 factories,Undisciplined Rabble,last online 90 hours ago,rankings.php?subregion=ara,The High Council,$2465 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,22003 km 2,http://blocgame.com/stats.php?id=58315,,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=atl,The High Council,$2872 million,alliancestats.php?allianceid=1595,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,23008 km 2,http://blocgame.com/stats.php?id=60186,6136 Mbbl,5%,
Ublackistan,Ublackistan,http://blocgame.com/alliancestats.php?allianceid=1952,1k active personnel,6 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=per,The Eastern Sea,$2344 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=per,19822 km 2,http://blocgame.com/stats.php?id=59756,3866 Mbbl,,
JK,Lavey,http://blocgame.com/alliancestats.php?allianceid=1580,0k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 32 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$2403 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,11345 km 2,http://blocgame.com/stats.php?id=58602,2250 Mbbl,,
Romiia,The Great Tiberius III,http://blocgame.com/alliancestats.php?allianceid=1393,59k active personnel,0 ships,Korean War surplus,2 factories,Good,last online 16 hours ago,rankings.php?subregion=sub,BAMF,$2353 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,25395 km 2,http://blocgame.com/stats.php?id=60242,316 Mbbl,,
williams,twill174,http://blocgame.com/alliancestats.php?allianceid=1952,8k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=ama,The Eastern Sea,$1932 million,alliancestats.php?allianceid=1952,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,14130 km 2,http://blocgame.com/stats.php?id=59373,,,
Sanlucia,johnnylaw1990,http://blocgame.com/alliancestats.php?allianceid=1835,29k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=ara,SPQR,$2326 million,alliancestats.php?allianceid=1835,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,21255 km 2,http://blocgame.com/stats.php?id=59921,14615 Mbbl,,
Cecoe,JamesK,,8k active personnel,0 ships,Second World War surplus,None,Standard,last online 71 hours ago,rankings.php?subregion=con,,$2270 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,3545 km 2,http://blocgame.com/stats.php?id=57441,,,
Pasir Dengung,Menteri Fasola,http://blocgame.com/alliancestats.php?allianceid=1899,80k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$2290 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,21876 km 2,http://blocgame.com/stats.php?id=60712,,,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,255k active personnel,6 ships,Almost Modern,11 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,BAMF,$2241 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,88653 km 2,http://blocgame.com/stats.php?id=57176,46 Mbbl,,
Kanto,savage,http://blocgame.com/alliancestats.php?allianceid=1393,78k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 32 hours ago,rankings.php?subregion=sea,BAMF,$2220 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,19446 km 2,http://blocgame.com/stats.php?id=46050,,,
kasaptown,paduka sultan,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,1 factory,Good,last online 147 hours ago,rankings.php?subregion=ind,ASEANG,$2252 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60377,554 Mbbl,,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,15k active personnel,1 ships,First World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$2611 million,alliancestats.php?allianceid=1580,Amazonia,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ama,38836 km 2,http://blocgame.com/stats.php?id=60920,,,
Selayang,mhmz89,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,3 ships,Second World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$2230 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60642,,,
Cancer,Stolen,,8k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 88 hours ago,rankings.php?subregion=per,,$2213 million,,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,7880 km 2,http://blocgame.com/stats.php?id=58745,790 Mbbl,,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,2 ships,Second World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=atl,SPQR,$1815 million,alliancestats.php?allianceid=1835,Atlas,,Meagre,http://blocgame.com/rankings.php?subregion=atl,13687 km 2,http://blocgame.com/stats.php?id=59652,4506 Mbbl,,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,18 ships,Korean War surplus,6 factories,Elite,last online 14 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2155 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,43027 km 2,http://blocgame.com/stats.php?id=59435,5892 Mbbl,,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=1899,101k active personnel,8 ships,Second World War surplus,4 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$2182 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,32167 km 2,http://blocgame.com/stats.php?id=60600,,,
Krovator Land,Kassim Fuentes,http://blocgame.com/alliancestats.php?allianceid=1595,48k active personnel,2 ships,First World War surplus,2 factories,Good,last online 5 hours ago,rankings.php?subregion=car,The High Council,$2186 million,alliancestats.php?allianceid=1595,Caribbean,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=car,33832 km 2,http://blocgame.com/stats.php?id=60722,668 Mbbl,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,52k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$2189 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,30028 km 2,http://blocgame.com/stats.php?id=60835,,,
West Congo,Warlord Hito,http://blocgame.com/alliancestats.php?allianceid=1761,3k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 110 hours ago,rankings.php?subregion=waf,Eastern Bloc,$2115 million,alliancestats.php?allianceid=1761,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,6435 km 2,http://blocgame.com/stats.php?id=57548,,,
Janisiaia,Janisiaia,http://blocgame.com/alliancestats.php?allianceid=1644,30k active personnel,3 ships,Second World War surplus,2 factories,Standard,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$2166 million,alliancestats.php?allianceid=1644,Pacific Rim,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,25200 km 2,http://blocgame.com/stats.php?id=60046,313 Mbbl,,
crump,dowgamere,http://blocgame.com/alliancestats.php?allianceid=1820,3k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 162 hours ago,rankings.php?subregion=mes,Mojave Wanderers,$2105 million,alliancestats.php?allianceid=1820,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,22364 km 2,http://blocgame.com/stats.php?id=59193,6682 Mbbl,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1393,41k active personnel,5 ships,Korean War surplus,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=car,BAMF,$2122 million,alliancestats.php?allianceid=1393,Caribbean,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=car,41958 km 2,http://blocgame.com/stats.php?id=59913,,,
gratagula,w2e2w2e2,http://blocgame.com/alliancestats.php?allianceid=1831,12k active personnel,3 ships,First World War surplus,2 factories,Standard,last online 160 hours ago,rankings.php?subregion=chi,DEADFISH Reformed,$2085 million,alliancestats.php?allianceid=1831,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,9110 km 2,http://blocgame.com/stats.php?id=58756,,,
Bokerses,Kimbercolt,http://blocgame.com/alliancestats.php?allianceid=1835,105k active personnel,1 ships,Korean War surplus,6 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,SPQR,$2134 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,35055 km 2,http://blocgame.com/stats.php?id=60634,4677 Mbbl,,
songsing,grace,http://blocgame.com/alliancestats.php?allianceid=1644,81k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=pac,Inter/pol/,$2111 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,28653 km 2,http://blocgame.com/stats.php?id=60074,45 Mbbl,,
Pahang DM,RaziShah,http://blocgame.com/alliancestats.php?allianceid=1899,86k active personnel,2 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=sea,ASEANG,$2109 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,30683 km 2,http://blocgame.com/stats.php?id=60410,391 Mbbl,,
Malaysiastan,Pussiepounder,http://blocgame.com/alliancestats.php?allianceid=1580,61k active personnel,2 ships,Second World War surplus,4 factories,Elite,online now,rankings.php?subregion=sea,Brotherhood of Nod,$2060 million,alliancestats.php?allianceid=1580,Indochina,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,42152 km 2,http://blocgame.com/stats.php?id=60911,,,
Grathalandia,GoodGuy447,,8k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 75 hours ago,rankings.php?subregion=per,,$2094 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,11009 km 2,http://blocgame.com/stats.php?id=60131,1595 Mbbl,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 41 hours ago,rankings.php?subregion=saf,The High Council,$2101 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,27611 km 2,http://blocgame.com/stats.php?id=60293,,,
MakanBudak,amirulfaizal,http://blocgame.com/alliancestats.php?allianceid=1899,18k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 20 hours ago,rankings.php?subregion=ind,ASEANG,$2106 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20598 km 2,http://blocgame.com/stats.php?id=60748,,,
Jerung Hantu,Syark Land,http://blocgame.com/alliancestats.php?allianceid=1899,21k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$2091 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60505,,,
CTSKRR,CTSKRR,http://blocgame.com/alliancestats.php?allianceid=1595,3k active personnel,3 ships,Second World War surplus,3 factories,Good,last online 90 hours ago,rankings.php?subregion=chi,The High Council,$2098 million,alliancestats.php?allianceid=1595,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19504 km 2,http://blocgame.com/stats.php?id=60811,231 Mbbl,,
Nueva Asia,Franco C. Manrique,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,5 ships,Vietnam War surplus,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,BAMF,$2027 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,28153 km 2,http://blocgame.com/stats.php?id=60216,8655 Mbbl,,
Krat,Mythron,http://blocgame.com/alliancestats.php?allianceid=1664,7k active personnel,4 ships,Second World War surplus,3 factories,Standard,last online 39 hours ago,rankings.php?subregion=sea,U.N.O,$2091 million,alliancestats.php?allianceid=1664,Indochina,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=sea,1604 km 2,http://blocgame.com/stats.php?id=51892,145 Mbbl,,
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1401,38k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 21 hours ago,rankings.php?subregion=ind,The Federal Colonies,$1993 million,alliancestats.php?allianceid=1401,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20130 km 2,http://blocgame.com/stats.php?id=56151,,,
Jerai,muadz.zulkar9,http://blocgame.com/alliancestats.php?allianceid=1899,173k active personnel,3 ships,Second World War surplus,4 factories,Good,last online 78 hours ago,rankings.php?subregion=ind,ASEANG,$1986 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,42920 km 2,http://blocgame.com/stats.php?id=60621,,,
Tyanra,SaffronMerchant,,13k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=sub,,$2008 million,,The Subcontinent,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sub,27147 km 2,http://blocgame.com/stats.php?id=60365,,,
Fastistan 2.0,St. Sanic,http://blocgame.com/alliancestats.php?allianceid=1568,145k active personnel,2 ships,Vietnam War surplus,5 factories,Good,last online 9 hours ago,rankings.php?subregion=gui,Brotherhood of Zion,$1967 million,alliancestats.php?allianceid=1568,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,51122 km 2,http://blocgame.com/stats.php?id=59029,6198 Mbbl,,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 92 hours ago,rankings.php?subregion=per,The High Council,$1996 million,alliancestats.php?allianceid=1595,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,6299 km 2,http://blocgame.com/stats.php?id=59174,,,
Irillym,Vrhythmikz,http://blocgame.com/alliancestats.php?allianceid=1889,17k active personnel,0 ships,Finest of the 19th century,2 factories,Good,last online 2 hours ago,rankings.php?subregion=per,DOOP,$1984 million,alliancestats.php?allianceid=1889,Persia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=per,17205 km 2,http://blocgame.com/stats.php?id=60133,,,
Gajah Mati,ayyub,http://blocgame.com/alliancestats.php?allianceid=1899,34k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 30 hours ago,rankings.php?subregion=ind,ASEANG,$2020 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60540,,,
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 90 hours ago,rankings.php?subregion=chi,The High Council,$1998 million,alliancestats.php?allianceid=1595,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,15012 km 2,http://blocgame.com/stats.php?id=58597,,,
Democritusius,JonahBuist,,10k active personnel,0 ships,Finest of the 19th century,2 factories,Undisciplined Rabble,last online 177 hours ago,rankings.php?subregion=per,,$1956 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,13890 km 2,http://blocgame.com/stats.php?id=60416,2006 Mbbl,,
TerapBuduLipis,SyedRazi,http://blocgame.com/alliancestats.php?allianceid=1595,54k active personnel,0 ships,Second World War surplus,4 factories,Good,online now,rankings.php?subregion=ind,The High Council,$1970 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,32501 km 2,http://blocgame.com/stats.php?id=60513,135 Mbbl,,
Ausdauer,Ricard Leopold,,3k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 170 hours ago,rankings.php?subregion=sub,,$1967 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,404 km 2,http://blocgame.com/stats.php?id=54072,,,
Fagglands,Faggmann,,9k active personnel,-1 ships,Second World War surplus,2 factories,Elite,last online 114 hours ago,rankings.php?subregion=chi,,$1939 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,12220 km 2,http://blocgame.com/stats.php?id=59648,,,
mamadom,g0rilla,http://blocgame.com/alliancestats.php?allianceid=1899,68k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 49 hours ago,rankings.php?subregion=ind,ASEANG,$1920 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60522,,5%,
Banecat nation,Banecat,http://blocgame.com/alliancestats.php?allianceid=1644,69k active personnel,0 ships,First World War surplus,1 factory,Good,last online 184 hours ago,rankings.php?subregion=waf,Inter/pol/,$1856 million,alliancestats.php?allianceid=1644,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,22722 km 2,http://blocgame.com/stats.php?id=60248,261 Mbbl,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,65k active personnel,0 ships,Second World War surplus,None,Standard,last online 19 hours ago,rankings.php?subregion=ara,The High Council,$1837 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,102 Mbbl,,
District 13,Ash Ferguson,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,3 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=pac,The High Council,$1862 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,18642 km 2,http://blocgame.com/stats.php?id=60103,246 Mbbl,,
Malaya Empire,EmperorAiman,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1892 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60499,,,
Malacau,inth0x,,9k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 15 hours ago,rankings.php?subregion=sea,,$1529 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8584 km 2,http://blocgame.com/stats.php?id=59315,,,
Pohon Beringin,iwanteben,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,4 ships,First World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1890 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20588 km 2,http://blocgame.com/stats.php?id=60744,54 Mbbl,,
Kedahan,Farhan,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,2 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1863 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60758,406 Mbbl,5%,
Sana,twiceleader,http://blocgame.com/alliancestats.php?allianceid=1393,36k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,BAMF,$1859 million,alliancestats.php?allianceid=1393,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,15692 km 2,http://blocgame.com/stats.php?id=60262,85 Mbbl,,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,21k active personnel,1 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=chi,BAMF,$1867 million,alliancestats.php?allianceid=1393,China,,Large,http://blocgame.com/rankings.php?subregion=chi,43956 km 2,http://blocgame.com/stats.php?id=60847,488 Mbbl,,
Kongasi,Din Diallo,http://blocgame.com/alliancestats.php?allianceid=1580,21k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1851 million,alliancestats.php?allianceid=1580,Congo,Depleted,Small,http://blocgame.com/rankings.php?subregion=congo,11776 km 2,http://blocgame.com/stats.php?id=58832,41 Mbbl,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,2 factories,Standard,last online 74 hours ago,rankings.php?subregion=ind,ASEANG,$1791 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
The Jar,Mr.Pickles,http://blocgame.com/alliancestats.php?allianceid=1382,58k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=gui,Non-Aligned Movement,$1834 million,alliancestats.php?allianceid=1382,Guinea,,Mediocre,http://blocgame.com/rankings.php?subregion=gui,23470 km 2,http://blocgame.com/stats.php?id=60355,2257 Mbbl,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,57k active personnel,3 ships,Second World War surplus,4 factories,Elite,last online 46 hours ago,rankings.php?subregion=eaf,The High Council,$1854 million,alliancestats.php?allianceid=1595,East Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,20080 km 2,http://blocgame.com/stats.php?id=60194,361 Mbbl,,
U.S.S.P.R,Commissar_Potato,http://blocgame.com/alliancestats.php?allianceid=1393,31k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 52 hours ago,rankings.php?subregion=pac,BAMF,$1701 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,26246 km 2,http://blocgame.com/stats.php?id=60172,,,
Kebabis,Sultan Kebab,,14k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 88 hours ago,rankings.php?subregion=ara,,$1815 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20500 km 2,http://blocgame.com/stats.php?id=60765,,,
Akhlaken,GaGaK,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1806 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20803 km 2,http://blocgame.com/stats.php?id=60346,,,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1812 million,alliancestats.php?allianceid=1935,China,,Mediocre,http://blocgame.com/rankings.php?subregion=chi,17719 km 2,http://blocgame.com/stats.php?id=60287,,,
Tanah Malaya,Syahmi1089,http://blocgame.com/alliancestats.php?allianceid=1899,28k active personnel,6 ships,Second World War surplus,3 factories,Good,last online 22 hours ago,rankings.php?subregion=ind,ASEANG,$1809 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,29969 km 2,http://blocgame.com/stats.php?id=60385,,,
