country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Chinvanie,Lau Wang Chun,,6k active personnel,0 ships,First World War surplus,1 factory,Good,last online 103 hours ago,rankings.php?subregion=sea,,$1346 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,11231 km 2,http://blocgame.com/stats.php?id=60732,,,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,0 ships,First World War surplus,3 factories,Poor,last online 20 hours ago,rankings.php?subregion=ind,ASEANG,$1343 million,alliancestats.php?allianceid=1899,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,45 Mbbl,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=pac,ASEANG,$1338 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 45 hours ago,rankings.php?subregion=ara,The High Council,$1335 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,1089 Mbbl,,
Fliyt-Plann,See-Ay Yeeh,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,3 ships,Second World War surplus,3 factories,Good,last online 4 hours ago,rankings.php?subregion=gui,Wreckage brothers,$1328 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60953,960 Mbbl,,
Ichigo,Armin,,31k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 99 hours ago,rankings.php?subregion=mes,,$1326 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,19271 km 2,http://blocgame.com/stats.php?id=59857,6229 Mbbl,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,109k active personnel,0 ships,First World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,Asian Alliance,$1325 million,alliancestats.php?allianceid=1418,Pacific Rim,Depleted,Small,http://blocgame.com/rankings.php?subregion=pac,37089 km 2,http://blocgame.com/stats.php?id=61115,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,29k active personnel,0 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$1323 million,alliancestats.php?allianceid=1568,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,31698 km 2,http://blocgame.com/stats.php?id=61059,,,
Clarentinia,CCBubbaCC,,18k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=car,,$1316 million,,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,24633 km 2,http://blocgame.com/stats.php?id=60757,918 Mbbl,,
RawMaterials,CBebbs01,,14k active personnel,0 ships,First World War surplus,None,Standard,last online 136 hours ago,rankings.php?subregion=pac,,$1315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13614 km 2,http://blocgame.com/stats.php?id=60723,,,
hollywoodundead,batmanthing2222,http://blocgame.com/alliancestats.php?allianceid=1850,2k active personnel,0 ships,First World War surplus,None,Poor,last online 92 hours ago,rankings.php?subregion=ara,FFPAW,$1314 million,alliancestats.php?allianceid=1850,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=59629,,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1307 million,alliancestats.php?allianceid=1568,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1304 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,2 ships,First World War surplus,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=pac,ASEANG,$1302 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,2 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=pac,ASEANG,$1302 million,alliancestats.php?allianceid=1899,Pacific Rim,Depleted,Small,http://blocgame.com/rankings.php?subregion=pac,16426 km 2,http://blocgame.com/stats.php?id=60588,216 Mbbl,,
Huangdi,Xian W�ng,,79k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 21 hours ago,rankings.php?subregion=chi,,$1297 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,11152 km 2,http://blocgame.com/stats.php?id=59776,161 Mbbl,,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ind,Walawalawala,$1297 million,alliancestats.php?allianceid=1923,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,119 Mbbl,,
Gora,Gora,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,0 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$1286 million,alliancestats.php?allianceid=1580,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,2291 km 2,http://blocgame.com/stats.php?id=54886,,,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=mex,SPQR,$1286 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,91k active personnel,3 ships,First World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,UIN,$1275 million,alliancestats.php?allianceid=1906,Southern Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=saf,41966 km 2,http://blocgame.com/stats.php?id=40302,330 Mbbl,,
Chicken&Chips,Dave Miles,,51k active personnel,3 ships,Second World War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=chi,,$1262 million,,China,,Large,http://blocgame.com/rankings.php?subregion=chi,38545 km 2,http://blocgame.com/stats.php?id=60847,,,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=waf,United Alliance,$1252 million,alliancestats.php?allianceid=1857,West Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,742 Mbbl,,
malays only,amril3036,http://blocgame.com/alliancestats.php?allianceid=1899,38k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 4 hours ago,rankings.php?subregion=sea,ASEANG,$1240 million,alliancestats.php?allianceid=1899,Indochina,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=sea,18739 km 2,http://blocgame.com/stats.php?id=60591,500 Mbbl,,
Maicopia,Maycee,http://blocgame.com/alliancestats.php?allianceid=1875,39k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 14 hours ago,rankings.php?subregion=pac,The Triad,$1233 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Small,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=60299,12 Mbbl,,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,66k active personnel,3 ships,Second World War surplus,4 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1233 million,alliancestats.php?allianceid=1899,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,16k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1233 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13477 km 2,http://blocgame.com/stats.php?id=60668,,,
Novi Sad,Serbian Gamer,http://blocgame.com/alliancestats.php?allianceid=1393,17k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=egy,BAMF,$1233 million,alliancestats.php?allianceid=1393,Egypt,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,19545 km 2,http://blocgame.com/stats.php?id=60752,,,
Golan,Golan,http://blocgame.com/alliancestats.php?allianceid=1418,37k active personnel,3 ships,Second World War surplus,3 factories,Good,last online 26 hours ago,rankings.php?subregion=pac,Asian Alliance,$1225 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,27398 km 2,http://blocgame.com/stats.php?id=60379,,,
Halab,Maalik,http://blocgame.com/alliancestats.php?allianceid=1568,16k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1223 million,alliancestats.php?allianceid=1568,Mesopotamia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,26412 km 2,http://blocgame.com/stats.php?id=56839,11958 Mbbl,,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,17k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=sea,The High Council,$1222 million,alliancestats.php?allianceid=1595,Indochina,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,28868 km 2,http://blocgame.com/stats.php?id=60796,407 Mbbl,,
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1221 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20300 km 2,http://blocgame.com/stats.php?id=60448,,,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,2 factories,Good,last online 62 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1215 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,,
malapetaka,bolawei9,,9k active personnel,0 ships,First World War surplus,1 factory,Good,last online 19 hours ago,rankings.php?subregion=ind,,$1215 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,13210 km 2,http://blocgame.com/stats.php?id=60813,154 Mbbl,,
Sharkonia,sharkman15,,4k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 113 hours ago,rankings.php?subregion=car,,$1210 million,,Caribbean,Untapped,Small,http://blocgame.com/rankings.php?subregion=car,13468 km 2,http://blocgame.com/stats.php?id=58634,194 Mbbl,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,The High Council,$1205 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,24000 km 2,http://blocgame.com/stats.php?id=60798,,,
Hajoki,Makao,,6k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=atl,,$1204 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,,,
Bratavia,Jack Calvin,,13k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=sea,,$1191 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,10832 km 2,http://blocgame.com/stats.php?id=60351,,,
Kesatuan lipan,Lipantidur,http://blocgame.com/alliancestats.php?allianceid=1899,45k active personnel,0 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1187 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19869 km 2,http://blocgame.com/stats.php?id=60459,313 Mbbl,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,1 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1186 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,,
RUUM,RAYMONDSKY,http://blocgame.com/alliancestats.php?allianceid=1899,83k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 8 hours ago,rankings.php?subregion=pac,ASEANG,$1186 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20165 km 2,http://blocgame.com/stats.php?id=60543,326 Mbbl,,
Lahanation,Sahanation,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,0 ships,First World War surplus,1 factory,Poor,online now,rankings.php?subregion=ind,The Eastern Sea,$1181 million,alliancestats.php?allianceid=1952,East Indies,Depleted,Small,http://blocgame.com/rankings.php?subregion=ind,16010 km 2,http://blocgame.com/stats.php?id=60391,,,
Johore,Izuddin,,26k active personnel,0 ships,First World War surplus,1 factory,Good,last online 47 hours ago,rankings.php?subregion=sea,,$1169 million,,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=60455,,,
ToGlory,Bagelbeater,,31k active personnel,0 ships,First World War surplus,None,Good,last online 101 hours ago,rankings.php?subregion=pac,,$1168 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,11153 km 2,http://blocgame.com/stats.php?id=60404,,,
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 176 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1167 million,alliancestats.php?allianceid=1568,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9566 km 2,http://blocgame.com/stats.php?id=55903,,,
Heraclea,Dionysus,,8k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=mes,,$1151 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ind,ASEANG,$1133 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,132 Mbbl,,
San-t�iao,Ching Shih,http://blocgame.com/alliancestats.php?allianceid=1418,102k active personnel,14 ships,Second World War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,Asian Alliance,$1131 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,64313 km 2,http://blocgame.com/stats.php?id=60079,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,61k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,The High Council,$1128 million,alliancestats.php?allianceid=1595,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,32344 km 2,http://blocgame.com/stats.php?id=60950,,,
KINGDOMTUM,RUBAH,http://blocgame.com/alliancestats.php?allianceid=1899,114k active personnel,4 ships,Second World War surplus,3 factories,Standard,last online 23 hours ago,rankings.php?subregion=ind,ASEANG,$1125 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ind,24063 km 2,http://blocgame.com/stats.php?id=60784,,,
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,0 ships,First World War surplus,None,Elite,last online 12 hours ago,rankings.php?subregion=con,Che Guevara League,$1111 million,alliancestats.php?allianceid=1386,Southern Cone,,Meagre,http://blocgame.com/rankings.php?subregion=con,11120 km 2,http://blocgame.com/stats.php?id=60349,,,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,4 ships,Finest of the 19th century,3 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1091 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,39477 km 2,http://blocgame.com/stats.php?id=60451,421 Mbbl,,
1mdb,Kerismas,http://blocgame.com/alliancestats.php?allianceid=1923,15k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 40 hours ago,rankings.php?subregion=pac,Walawalawala,$1088 million,alliancestats.php?allianceid=1923,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,14521 km 2,http://blocgame.com/stats.php?id=60848,348 Mbbl,,
fourthson,the4thson,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1087 million,alliancestats.php?allianceid=1382,China,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=chi,25099 km 2,http://blocgame.com/stats.php?id=46448,461 Mbbl,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Second World War surplus,3 factories,Poor,last online 68 hours ago,rankings.php?subregion=mes,SPQR,$1080 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,28926 km 2,http://blocgame.com/stats.php?id=59854,,,
Hitlerwasright,Louis C Cuck,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,13 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$1079 million,alliancestats.php?allianceid=1580,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,11674 km 2,http://blocgame.com/stats.php?id=59621,2683 Mbbl,,
Buchepalia,ubiqa,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,1 ships,First World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=sub,ASEANG,$1079 million,alliancestats.php?allianceid=1899,The Subcontinent,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60734,60 Mbbl,,
Free Vietnam,dragonexis99,http://blocgame.com/alliancestats.php?allianceid=1401,53k active personnel,0 ships,First World War surplus,2 factories,Good,last online 80 hours ago,rankings.php?subregion=sea,The Federal Colonies,$1075 million,alliancestats.php?allianceid=1401,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,22703 km 2,http://blocgame.com/stats.php?id=60426,449 Mbbl,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1941,48k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=sea,Global Empire,$1074 million,alliancestats.php?allianceid=1941,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,26848 km 2,http://blocgame.com/stats.php?id=61141,,,
Italian Lybia,Federico Dionisi,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=egy,African Socialism,$1051 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,16582 km 2,http://blocgame.com/stats.php?id=60316,2683 Mbbl,,
lobai,tokarab91,,20k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ind,,$1041 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60481,,,
Hephaestus,Saints,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,0 ships,First World War surplus,1 factory,Good,last online 11 hours ago,rankings.php?subregion=gui,BAMF,$1038 million,alliancestats.php?allianceid=1393,Guinea,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=gui,15535 km 2,http://blocgame.com/stats.php?id=60310,363 Mbbl,,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,47k active personnel,6 ships,Vietnam War surplus,4 factories,Good,last online 45 hours ago,rankings.php?subregion=chi,BAMF,$1033 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,315 Mbbl,,
Veorfolnir,Lothar Krahe,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 22 hours ago,rankings.php?subregion=con,Inter/pol/,$1023 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,23665 km 2,http://blocgame.com/stats.php?id=61060,,,
United Arab,King Punta Cana,http://blocgame.com/alliancestats.php?allianceid=1904,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=ara,A.S.S,$1022 million,alliancestats.php?allianceid=1904,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,20395 km 2,http://blocgame.com/stats.php?id=60407,7379 Mbbl,,
Loki Land,Resurrect Dead,http://blocgame.com/alliancestats.php?allianceid=1835,23k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=mes,SPQR,$1011 million,alliancestats.php?allianceid=1835,Mesopotamia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,,
Zone21-Malaya,PG PG PG PG PG,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,1 ships,First World War surplus,2 factories,Good,last online 23 hours ago,rankings.php?subregion=ind,ASEANG,$1004 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20900 km 2,http://blocgame.com/stats.php?id=60973,93 Mbbl,,
Asterica,SOBONU,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 143 hours ago,rankings.php?subregion=mex,,$997 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,16010 km 2,http://blocgame.com/stats.php?id=60981,,,
Ikang,Ikanjaket,,13k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ind,,$994 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,241 Mbbl,,
Cypentia,Drudric,http://blocgame.com/alliancestats.php?allianceid=1889,7k active personnel,3 ships,First World War surplus,None,Elite,last online 59 hours ago,rankings.php?subregion=pac,DOOP,$993 million,alliancestats.php?allianceid=1889,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,6781 km 2,http://blocgame.com/stats.php?id=59796,,,
aloyler,aloylerrr,,70k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 11 hours ago,rankings.php?subregion=ind,,$993 million,,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,521 Mbbl,,
MYland,M U H D ASYRAF,http://blocgame.com/alliancestats.php?allianceid=1899,31k active personnel,0 ships,First World War surplus,3 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$986 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60582,424 Mbbl,,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,33k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 18 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$984 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,366 Mbbl,,
Dewia,likeakarp,http://blocgame.com/alliancestats.php?allianceid=1850,5k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 114 hours ago,rankings.php?subregion=egy,FFPAW,$983 million,alliancestats.php?allianceid=1850,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,9085 km 2,http://blocgame.com/stats.php?id=59562,4482 Mbbl,,
NEMOSFLUFFY,NEMOISFLUFFY,http://blocgame.com/alliancestats.php?allianceid=1644,64k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$979 million,alliancestats.php?allianceid=1644,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,13210 km 2,http://blocgame.com/stats.php?id=59908,,,
Porter,Porter,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 35 hours ago,rankings.php?subregion=per,BAMF,$978 million,alliancestats.php?allianceid=1393,Persia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,26494 km 2,http://blocgame.com/stats.php?id=45939,2938 Mbbl,,
Rentaka,Blackburn,http://blocgame.com/alliancestats.php?allianceid=1899,80k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$972 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20400 km 2,http://blocgame.com/stats.php?id=60688,221 Mbbl,,
Petrellistan,Uobi Mutuwi,http://blocgame.com/alliancestats.php?allianceid=1932,66k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=eaf,African Socialism,$959 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=60819,663 Mbbl,,
Nurnia,Sen. James Lonsdale,,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=pac,,$954 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,11631 km 2,http://blocgame.com/stats.php?id=59956,188 Mbbl,,
