country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,12k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 18 hours ago,rankings.php?subregion=ara,The Blue Crew,$1759 million,alliancestats.php?allianceid=1934,Arabia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ara,23827 km 2,http://blocgame.com/stats.php?id=61028,,2932 Mbbl,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,69k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 51 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1754 million,alliancestats.php?allianceid=1382,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,,
Fagglands,Faggmann,,7k active personnel,-1 ships,Second World War surplus,Normal,2 factories,Good,last online 88 hours ago,rankings.php?subregion=chi,,$1748 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,10082 km 2,http://blocgame.com/stats.php?id=59648,,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,Normal,3 factories,Good,last online 27 hours ago,rankings.php?subregion=pac,Asian Alliance,$1740 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,39727 km 2,http://blocgame.com/stats.php?id=61115,,380 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=ara,,$1735 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Inter/pol/,$1718 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 55 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1715 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,,52 Mbbl,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Nice,2 factories,Standard,last online 96 hours ago,rankings.php?subregion=pac,ASEANG,$1711 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,302 Mbbl,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 72 hours ago,rankings.php?subregion=ind,ASEANG,$1707 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 85 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,,
qwertyuiop,rumsods mom,,16k active personnel,0 ships,First World War surplus,Good,2 factories,Undisciplined Rabble,last online 25 hours ago,rankings.php?subregion=ara,,$1688 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,2 ships,First World War surplus,Nice,2 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1679 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16580 km 2,http://blocgame.com/stats.php?id=60473,,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1658 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,269 Mbbl,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,86k active personnel,4 ships,Korean War surplus,Good,3 factories,Standard,last online 12 hours ago,rankings.php?subregion=mes,SPQR,$1643 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,33265 km 2,http://blocgame.com/stats.php?id=59854,,5862 Mbbl,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=sea,Brotherhood of Zion,$1635 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,660 Mbbl,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 92 hours ago,rankings.php?subregion=car,The High Council,$1631 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 88 hours ago,rankings.php?subregion=ara,The High Council,$1626 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=pac,ASEANG,$1621 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$1612 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60813,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 124 hours ago,rankings.php?subregion=sea,,$1612 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,27 Mbbl,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$1611 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,,567 Mbbl,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 4 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$1588 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,rankings.php?subregion=mes,,$1578 million,,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,6230 Mbbl,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,BAMF,$1573 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1570 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,21k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,rankings.php?subregion=sea,Asian Alliance,$1566 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,,331 Mbbl,
killthetraitor,Kill,,4k active personnel,0 ships,First World War surplus,Good,1 factory,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=ara,,$1551 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,1074 Mbbl,
Johore,Izuddin,,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 43 hours ago,rankings.php?subregion=sea,,$1547 million,,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,13210 km 2,http://blocgame.com/stats.php?id=60455,,51 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,43k active personnel,6 ships,Finest of the 19th century,Gandhi-like,2 factories,Elite,last online 41 hours ago,rankings.php?subregion=pac,Asian Alliance,$1536 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,23777 km 2,http://blocgame.com/stats.php?id=60284,,215 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,The Eastern Sea,$1534 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,499k active personnel,11 ships,Almost Modern,Gandhi-like,9 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,ASEANG,$1494 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,51858 km 2,http://blocgame.com/stats.php?id=60787,6 Tons,,10%
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=ind,ASEANG,$1490 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=61048,,,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,4 ships,Second World War surplus,Good,3 factories,Good,online now,rankings.php?subregion=ind,The High Council,$1489 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,,
Heraclea,Dionysus,,4k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=mes,,$1480 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,,1363 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 136 hours ago,rankings.php?subregion=waf,United Alliance,$1480 million,alliancestats.php?allianceid=1857,West Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 16 hours ago,rankings.php?subregion=per,The High Council,$1472 million,alliancestats.php?allianceid=1595,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,,5597 Mbbl,
lobai,tokarab91,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,rankings.php?subregion=ind,ASEANG,$1468 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60481,,331 Mbbl,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=pac,ASEANG,$1463 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=60745,,,
MalayaRaya,Kitul,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=pac,ASEANG,$1457 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,12860 km 2,http://blocgame.com/stats.php?id=60388,,,
Alohaha,Jakeirt,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 93 hours ago,rankings.php?subregion=congo,,$1443 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,11231 km 2,http://blocgame.com/stats.php?id=57669,,,
Freidonia,David Tibet,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 63 hours ago,rankings.php?subregion=eaf,The Eastern Sea,$1442 million,alliancestats.php?allianceid=1952,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,131 Mbbl,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,66k active personnel,5 ships,First World War surplus,Normal,4 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1429 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,39526 km 2,http://blocgame.com/stats.php?id=60451,,,
jembala,jembala,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,2 ships,Second World War surplus,Nice,2 factories,Elite,online now,rankings.php?subregion=ind,BAMF,$1428 million,alliancestats.php?allianceid=1393,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,32838 km 2,http://blocgame.com/stats.php?id=61056,,114 Mbbl,
Lahanation,Sahanation,,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,rankings.php?subregion=ind,,$1417 million,,East Indies,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,13209 km 2,http://blocgame.com/stats.php?id=60391,,96 Mbbl,
Nurnia,Sen. James Lonsdale,,57k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=pac,,$1414 million,,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,9596 km 2,http://blocgame.com/stats.php?id=59956,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,Normal,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ara,The High Council,$1414 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,6603 Mbbl,
Zone21-Malaya,PG PG PG PG PG,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1400 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20900 km 2,http://blocgame.com/stats.php?id=60973,,,
Iiraaq,Saaddam Husseiny,,45k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 2 hours ago,rankings.php?subregion=mes,,$1398 million,,Mesopotamia,Depleted,Small,http://blocgame.com/rankings.php?subregion=mes,20014 km 2,http://blocgame.com/stats.php?id=59478,,3798 Mbbl,
Baris,Apollo,,4k active personnel,0 ships,Second World War surplus,Questionable,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=atl,,$1396 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,1131 km 2,http://blocgame.com/stats.php?id=50487,,1345 Mbbl,
Hajoki,Makao,,23k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 94 hours ago,rankings.php?subregion=atl,,$1388 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,,9589 Mbbl,
Jalan Ampang,Haji Amril,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,6 ships,Second World War surplus,Nice,4 factories,Standard,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$1386 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24115 km 2,http://blocgame.com/stats.php?id=60954,,,
ToGlory,Bagelbeater,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 81 hours ago,rankings.php?subregion=pac,,$1386 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,9274 km 2,http://blocgame.com/stats.php?id=60404,,,
Vyzen,Gottrich,,6k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 92 hours ago,rankings.php?subregion=atl,,$1380 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,13750 km 2,http://blocgame.com/stats.php?id=59456,,6646 Mbbl,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,140k active personnel,13 ships,Second World War surplus,Gandhi-like,8 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1373 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,36745 km 2,http://blocgame.com/stats.php?id=60711,,,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,3k active personnel,0 ships,First World War surplus,Questionable,2 factories,Good,last online 23 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1371 million,alliancestats.php?allianceid=1580,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,,
San-t�iao,Ching Shih,http://blocgame.com/alliancestats.php?allianceid=1418,100k active personnel,15 ships,Second World War surplus,Nice,6 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,Asian Alliance,$1371 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,72458 km 2,http://blocgame.com/stats.php?id=60079,,517 Mbbl,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,1 ships,First World War surplus,Good,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=ara,The High Council,$1366 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,,,
RawMaterials,CBebbs01,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 81 hours ago,rankings.php?subregion=pac,,$1361 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,11232 km 2,http://blocgame.com/stats.php?id=60723,,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 48 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1361 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,9083 km 2,http://blocgame.com/stats.php?id=60668,,176 Mbbl,
Italian Lybia,Federico Dionisi,http://blocgame.com/alliancestats.php?allianceid=1932,77k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 23 hours ago,rankings.php?subregion=egy,African Socialism,$1343 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,16582 km 2,http://blocgame.com/stats.php?id=60316,,,
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,rankings.php?subregion=con,Che Guevara League,$1341 million,alliancestats.php?allianceid=1386,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,11120 km 2,http://blocgame.com/stats.php?id=60349,,,
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,64k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1339 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20600 km 2,http://blocgame.com/stats.php?id=60448,,,
Azwarisia,boroyz,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,1 ships,Second World War surplus,Nice,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,ASEANG,$1322 million,alliancestats.php?allianceid=1899,Pacific Rim,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19212 km 2,http://blocgame.com/stats.php?id=61043,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1321 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
Englolia,Mcripfist,http://blocgame.com/alliancestats.php?allianceid=1595,14k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=eaf,The High Council,$1310 million,alliancestats.php?allianceid=1595,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,16667 km 2,http://blocgame.com/stats.php?id=55796,,334 Mbbl,
Nonceiza,Maxirino,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,rankings.php?subregion=atl,,$1296 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60888,,,
Inferia,Alexkovisk,http://blocgame.com/alliancestats.php?allianceid=1932,5k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,rankings.php?subregion=egy,African Socialism,$1289 million,alliancestats.php?allianceid=1932,Egypt,,Meagre,http://blocgame.com/rankings.php?subregion=egy,15486 km 2,http://blocgame.com/stats.php?id=60789,,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1270 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,2392 Mbbl,
Dondang Sayang,Cempaka Sari,http://blocgame.com/alliancestats.php?allianceid=1899,71k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$1267 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,23665 km 2,http://blocgame.com/stats.php?id=60628,2 Tons,,
Cono Sur,AdolfGuevara,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 55 hours ago,rankings.php?subregion=con,,$1256 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61099,,86 Mbbl,
Malacau,inth0x,,10k active personnel,0 ships,First World War surplus,Good,2 factories,Poor,last online 109 hours ago,rankings.php?subregion=sea,,$1256 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,7154 km 2,http://blocgame.com/stats.php?id=59315,,,
nusajaya,edifarhan,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,rankings.php?subregion=pac,ASEANG,$1252 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20353 km 2,http://blocgame.com/stats.php?id=60626,,,
MyKingdom,General,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1243 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,12940 km 2,http://blocgame.com/stats.php?id=60728,,,
Kedah Tua,Farhan Aizuddin,http://blocgame.com/alliancestats.php?allianceid=1899,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 93 hours ago,rankings.php?subregion=ind,ASEANG,$1236 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60526,,,
Rentaka,Blackburn,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1230 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ind,20400 km 2,http://blocgame.com/stats.php?id=60688,,,
hollywoodundead,batmanthing2222,http://blocgame.com/alliancestats.php?allianceid=1850,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 129 hours ago,rankings.php?subregion=ara,FFPAW,$1217 million,alliancestats.php?allianceid=1850,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=59629,,,
