country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,85k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 28 hours ago,rankings.php?subregion=pac,BAMF,$2855 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,21183 km 2,http://blocgame.com/stats.php?id=40188,617 Mbbl,
cured ebola,bigtop ranga,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,7 ships,Vietnam War surplus,3 factories,Undisciplined Rabble,last online 29 hours ago,rankings.php?subregion=waf,The High Council,$2906 million,alliancestats.php?allianceid=1595,West Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=waf,19280 km 2,http://blocgame.com/stats.php?id=56450,,
FURFAGGOTRY,Film,,38k active personnel,1 ships,Korean War surplus,2 factories,Elite,last online 123 hours ago,rankings.php?subregion=gra,,$2860 million,,Gran Colombia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=gra,13591 km 2,http://blocgame.com/stats.php?id=56981,282 Mbbl,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,102k active personnel,6 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$2859 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,
Lectistol,zeig_101,http://blocgame.com/alliancestats.php?allianceid=1393,16k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=ara,BAMF,$2882 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,15692 km 2,http://blocgame.com/stats.php?id=58433,1855 Mbbl,
Idiocracy,Chillintelligence,http://blocgame.com/alliancestats.php?allianceid=1644,378k active personnel,16 ships,Advanced,11 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$2827 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,125545 km 2,http://blocgame.com/stats.php?id=49383,,1 Tons
Cordova,SmoothJ,http://blocgame.com/alliancestats.php?allianceid=1791,102k active personnel,4 ships,Korean War surplus,2 factories,Poor,last online 110 hours ago,rankings.php?subregion=pac,IDA,$2805 million,alliancestats.php?allianceid=1791,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,13210 km 2,http://blocgame.com/stats.php?id=58581,,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 17 hours ago,rankings.php?subregion=ind,The High Council,$2821 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,33299 km 2,http://blocgame.com/stats.php?id=58355,,
SaorStatEire,jaybyrne9,http://blocgame.com/alliancestats.php?allianceid=1580,64k active personnel,0 ships,Vietnam War surplus,3 factories,Standard,last online 171 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2791 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,30513 km 2,http://blocgame.com/stats.php?id=50293,,
Bicepsia,Biceps,,5k active personnel,11 ships,Vietnam War surplus,4 factories,Standard,last online 155 hours ago,rankings.php?subregion=ara,,$2745 million,,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,23171 km 2,http://blocgame.com/stats.php?id=55237,,
NousAllons,SolomonSpade,http://blocgame.com/alliancestats.php?allianceid=1599,63k active personnel,3 ships,Second World War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Wreckage brothers,$2765 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,18945 km 2,http://blocgame.com/stats.php?id=58836,1381 Mbbl,
Derpae,Derpvic,,50k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,,$2735 million,,Caribbean,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=car,16011 km 2,http://blocgame.com/stats.php?id=58505,381 Mbbl,
zioland,zionhar,http://blocgame.com/alliancestats.php?allianceid=1393,44k active personnel,0 ships,Second World War surplus,None,Good,last online 52 hours ago,rankings.php?subregion=pac,BAMF,$2732 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,4004 km 2,http://blocgame.com/stats.php?id=56893,62 Mbbl,
The Reds,Sarge,http://blocgame.com/alliancestats.php?allianceid=1600,10k active personnel,0 ships,Korean War surplus,1 factory,Standard,last online 12 hours ago,rankings.php?subregion=car,Nazi,$2761 million,alliancestats.php?allianceid=1600,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,4833 km 2,http://blocgame.com/stats.php?id=52796,,
Russophia,Mikhail Putin,http://blocgame.com/alliancestats.php?allianceid=1568,50k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2698 million,alliancestats.php?allianceid=1568,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,766 km 2,http://blocgame.com/stats.php?id=54426,15743 Mbbl,
Empersand,Prophet Muhammad,http://blocgame.com/alliancestats.php?allianceid=1447,142k active personnel,5 ships,Second World War surplus,5 factories,Standard,last online 4 hours ago,rankings.php?subregion=ara,Socialist Arab Union,$2635 million,alliancestats.php?allianceid=1447,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,27917 km 2,http://blocgame.com/stats.php?id=59059,2446 Mbbl,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,102k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Inter/pol/,$2588 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26986 km 2,http://blocgame.com/stats.php?id=58449,,
Tirbreninesau,Mackushstra,http://blocgame.com/alliancestats.php?allianceid=1756,5k active personnel,-1 ships,Second World War surplus,3 factories,Elite,last online 89 hours ago,rankings.php?subregion=gui,The Golden Company,$2626 million,alliancestats.php?allianceid=1756,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,17740 km 2,http://blocgame.com/stats.php?id=59037,113 Mbbl,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1835,58k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 25 hours ago,rankings.php?subregion=mes,Roman Republic,$2613 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=mes,44291 km 2,http://blocgame.com/stats.php?id=59416,,
Schutzstaffel,seigE,,14k active personnel,-1 ships,Second World War surplus,2 factories,Standard,last online 104 hours ago,rankings.php?subregion=gui,,$2564 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,16594 km 2,http://blocgame.com/stats.php?id=57681,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,239k active personnel,22 ships,Almost Modern,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2571 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,68422 km 2,http://blocgame.com/stats.php?id=55912,,
trumpistan,bushtrump,http://blocgame.com/alliancestats.php?allianceid=1835,86k active personnel,0 ships,Second World War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=gra,Roman Republic,$2603 million,alliancestats.php?allianceid=1835,Gran Colombia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=gra,32229 km 2,http://blocgame.com/stats.php?id=59406,,
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,6 ships,Korean War surplus,6 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$2608 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,40234 km 2,http://blocgame.com/stats.php?id=59564,,
the Holy Cross,president_snyder23,http://blocgame.com/alliancestats.php?allianceid=1817,3k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 30 hours ago,rankings.php?subregion=car,The New Nato,$2547 million,alliancestats.php?allianceid=1817,Caribbean,Untapped,Small,http://blocgame.com/rankings.php?subregion=car,13343 km 2,http://blocgame.com/stats.php?id=59066,,
amurika,JohnFitzgeraldsFirstSon,http://blocgame.com/alliancestats.php?allianceid=1810,77k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,EUN,$2525 million,alliancestats.php?allianceid=1810,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,19677 km 2,http://blocgame.com/stats.php?id=58986,247 Mbbl,1 Tons
Kuviere,Jaywynne,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,First World War surplus,5 factories,Good,last online 88 hours ago,rankings.php?subregion=atl,The High Council,$2544 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,23828 km 2,http://blocgame.com/stats.php?id=58755,4323 Mbbl,
Esmair,muffjin,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,31 ships,Almost Modern,4 factories,Good,last online 2 hours ago,rankings.php?subregion=sea,BAMF,$2475 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,34026 km 2,http://blocgame.com/stats.php?id=40882,,
Umpauna,Sarsy Parsy,http://blocgame.com/alliancestats.php?allianceid=1595,84k active personnel,7 ships,Almost Modern,3 factories,Good,last online 5 hours ago,rankings.php?subregion=mes,The High Council,$2470 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,16687 km 2,http://blocgame.com/stats.php?id=56092,11364 Mbbl,
Agair,miguel angel,http://blocgame.com/alliancestats.php?allianceid=1834,9k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 28 hours ago,rankings.php?subregion=gra,URSL,$2496 million,alliancestats.php?allianceid=1834,Gran Colombia,Plentiful,None,http://blocgame.com/rankings.php?subregion=gra,20389 km 2,http://blocgame.com/stats.php?id=46015,,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,62k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$2479 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,24026 km 2,http://blocgame.com/stats.php?id=59257,,
Leinad,bloodywaffles12,http://blocgame.com/alliancestats.php?allianceid=1826,52k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 10 hours ago,rankings.php?subregion=chi,THE REGGIES,$2436 million,alliancestats.php?allianceid=1826,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,21909 km 2,http://blocgame.com/stats.php?id=59332,,
joshyria,joshuagollaher,http://blocgame.com/alliancestats.php?allianceid=1393,30k active personnel,2 ships,Second World War surplus,2 factories,Standard,last online 27 hours ago,rankings.php?subregion=atl,BAMF,$2422 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,9452 km 2,http://blocgame.com/stats.php?id=58162,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1835,107k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Roman Republic,$2361 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,25807 km 2,http://blocgame.com/stats.php?id=59108,4189 Mbbl,
Cecoe,JamesK,,9k active personnel,0 ships,Second World War surplus,None,Good,last online 27 hours ago,rankings.php?subregion=con,,$2406 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,4253 km 2,http://blocgame.com/stats.php?id=57441,,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,2 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2382 million,alliancestats.php?allianceid=1568,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,32699 km 2,http://blocgame.com/stats.php?id=59455,,
RS,Urzo,http://blocgame.com/alliancestats.php?allianceid=1834,25k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 35 hours ago,rankings.php?subregion=con,URSL,$2360 million,alliancestats.php?allianceid=1834,Southern Cone,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=con,24142 km 2,http://blocgame.com/stats.php?id=59119,172 Mbbl,
Kanto,savage,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,None,Elite,last online 106 hours ago,rankings.php?subregion=sea,BAMF,$2347 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,23335 km 2,http://blocgame.com/stats.php?id=46050,,
Beaners,Judge Judy,http://blocgame.com/alliancestats.php?allianceid=1835,70k active personnel,21 ships,Vietnam War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=mex,Roman Republic,$2322 million,alliancestats.php?allianceid=1835,Mesoamerica,,Powerful,http://blocgame.com/rankings.php?subregion=mex,27613 km 2,http://blocgame.com/stats.php?id=55673,,
BlvckJvcobin,BlvckJvcobin,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,-1 ships,Korean War surplus,3 factories,Undisciplined Rabble,online now,rankings.php?subregion=mes,Brotherhood of Nod,$2329 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,5375 km 2,http://blocgame.com/stats.php?id=57136,,
The Rhine,StanleyGuacamole,http://blocgame.com/alliancestats.php?allianceid=1756,3k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 187 hours ago,rankings.php?subregion=gui,The Golden Company,$2305 million,alliancestats.php?allianceid=1756,Guinea,,None,http://blocgame.com/rankings.php?subregion=gui,15755 km 2,http://blocgame.com/stats.php?id=58747,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,23k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 13 hours ago,rankings.php?subregion=pac,Roman Republic,$2327 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,600 Mbbl,
New Iran,Khamenei,,75k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 12 hours ago,rankings.php?subregion=per,,$2280 million,,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,15052 km 2,http://blocgame.com/stats.php?id=55651,5615 Mbbl,
ayyland,jesusaves,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 17 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2270 million,alliancestats.php?allianceid=1580,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,7838 km 2,http://blocgame.com/stats.php?id=56439,,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,5 ships,Korean War surplus,5 factories,Good,last online 18 hours ago,rankings.php?subregion=egy,The High Council,$2301 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,40390 km 2,http://blocgame.com/stats.php?id=59041,,
Jakobstan,Jakublius Enklius,,77k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=congo,,$2250 million,,Congo,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=congo,36097 km 2,http://blocgame.com/stats.php?id=59396,,
Roarspekistan,roar,http://blocgame.com/alliancestats.php?allianceid=1835,27k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 33 hours ago,rankings.php?subregion=gra,Roman Republic,$2295 million,alliancestats.php?allianceid=1835,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,16335 km 2,http://blocgame.com/stats.php?id=59084,379 Mbbl,
Seattle,supercurt37,http://blocgame.com/alliancestats.php?allianceid=1820,30k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 133 hours ago,rankings.php?subregion=chi,Mojave Wanderers,$2281 million,alliancestats.php?allianceid=1820,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,14825 km 2,http://blocgame.com/stats.php?id=57842,85 Mbbl,
MightyDuckistan,Reginald D. Capote,http://blocgame.com/alliancestats.php?allianceid=1756,84k active personnel,4 ships,Korean War surplus,2 factories,Elite,last online 20 hours ago,rankings.php?subregion=gui,The Golden Company,$2222 million,alliancestats.php?allianceid=1756,Guinea,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=gui,12564 km 2,http://blocgame.com/stats.php?id=57447,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,47k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,Inter/pol/,$2266 million,alliancestats.php?allianceid=1644,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,27278 km 2,http://blocgame.com/stats.php?id=59361,563 Mbbl,
hadouken,Mikeisgay,http://blocgame.com/alliancestats.php?allianceid=1756,9k active personnel,12 ships,Second World War surplus,4 factories,Good,last online 106 hours ago,rankings.php?subregion=egy,The Golden Company,$2268 million,alliancestats.php?allianceid=1756,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,27957 km 2,http://blocgame.com/stats.php?id=59113,3280 Mbbl,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,100k active personnel,12 ships,Korean War surplus,6 factories,Undisciplined Rabble,last online 64 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2167 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27742 km 2,http://blocgame.com/stats.php?id=56663,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,92k active personnel,13 ships,Vietnam War surplus,3 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$2189 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,41343 km 2,http://blocgame.com/stats.php?id=59424,14 Mbbl,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,92k active personnel,8 ships,Vietnam War surplus,9 factories,Elite,online now,rankings.php?subregion=chi,BAMF,$2140 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,70432 km 2,http://blocgame.com/stats.php?id=58336,374 Mbbl,
switzerdouch,yaboimtndew,,1k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 31 hours ago,rankings.php?subregion=mex,,$2196 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,20495 km 2,http://blocgame.com/stats.php?id=58997,279 Mbbl,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,7 ships,Korean War surplus,3 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$2147 million,alliancestats.php?allianceid=1644,Pacific Rim,Plentiful,Large,http://blocgame.com/rankings.php?subregion=pac,17152 km 2,http://blocgame.com/stats.php?id=58225,,
gratagula,w2e2w2e2,http://blocgame.com/alliancestats.php?allianceid=1831,4k active personnel,3 ships,First World War surplus,2 factories,Good,last online 184 hours ago,rankings.php?subregion=chi,DEADFISH Reformed,$2140 million,alliancestats.php?allianceid=1831,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,9110 km 2,http://blocgame.com/stats.php?id=58756,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,12k active personnel,2 ships,Second World War surplus,3 factories,Standard,last online 7 hours ago,rankings.php?subregion=atl,Wreckage brothers,$2196 million,alliancestats.php?allianceid=1599,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=59055,,
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,76k active personnel,7 ships,Korean War surplus,4 factories,Good,last online 10 hours ago,rankings.php?subregion=mes,Inter/pol/,$2180 million,alliancestats.php?allianceid=1644,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704,5435 Mbbl,
Freemates,Imperiah,,21k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 32 hours ago,rankings.php?subregion=per,,$2157 million,,Persia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=per,21127 km 2,http://blocgame.com/stats.php?id=59054,,
FULLCOMMUNISM,ComradeBeans,http://blocgame.com/alliancestats.php?allianceid=1564,9k active personnel,0 ships,Korean War surplus,2 factories,Elite,last online 72 hours ago,rankings.php?subregion=chi,SPQR,$2158 million,alliancestats.php?allianceid=1564,China,,Large,http://blocgame.com/rankings.php?subregion=chi,4664 km 2,http://blocgame.com/stats.php?id=54390,,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,106k active personnel,13 ships,Persian Gulf War surplus,6 factories,Undisciplined Rabble,last online 21 hours ago,rankings.php?subregion=egy,BAMF,$2053 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=egy,53126 km 2,http://blocgame.com/stats.php?id=54938,,
New Pork Land,Porky Mitch,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,1 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$2113 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,42073 km 2,http://blocgame.com/stats.php?id=59525,332 Mbbl,3 Tons
Mohammed IV,Marbles_001,http://blocgame.com/alliancestats.php?allianceid=1756,6k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 174 hours ago,rankings.php?subregion=gui,The Golden Company,$2090 million,alliancestats.php?allianceid=1756,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,9509 km 2,http://blocgame.com/stats.php?id=58722,,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1826,9k active personnel,4 ships,Second World War surplus,2 factories,Standard,last online 3 hours ago,rankings.php?subregion=per,THE REGGIES,$2138 million,alliancestats.php?allianceid=1826,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,13592 km 2,http://blocgame.com/stats.php?id=59174,,
N'vear,Czar Jakola,,7k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 61 hours ago,rankings.php?subregion=car,,$2129 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,11345 km 2,http://blocgame.com/stats.php?id=51690,11 Mbbl,
Tankleninia,Ekir69,http://blocgame.com/alliancestats.php?allianceid=1642,4k active personnel,0 ships,First World War surplus,2 factories,Good,last online 153 hours ago,rankings.php?subregion=sea,leftybloc,$2071 million,alliancestats.php?allianceid=1642,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,23481 km 2,http://blocgame.com/stats.php?id=54104,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,210k active personnel,20 ships,Second World War surplus,8 factories,Elite,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$2034 million,alliancestats.php?allianceid=1580,Persia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=per,59895 km 2,http://blocgame.com/stats.php?id=59593,8290 Mbbl,2 Tons
Krashnplains,Nosur Ayvers,http://blocgame.com/alliancestats.php?allianceid=1599,2k active personnel,1 ships,Vietnam War surplus,2 factories,Undisciplined Rabble,last online 59 hours ago,rankings.php?subregion=ara,Wreckage brothers,$2024 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31250 km 2,http://blocgame.com/stats.php?id=53044,,
Ausdauer,Ricard Leopold,,0k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=sub,,$2020 million,,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,835 km 2,http://blocgame.com/stats.php?id=54072,,
Imperials,TheRecedingCoder,http://blocgame.com/alliancestats.php?allianceid=1835,31k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 54 hours ago,rankings.php?subregion=pac,Roman Republic,$2012 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,8647 km 2,http://blocgame.com/stats.php?id=55618,488 Mbbl,
Kaundinya,SachinKaundinya,http://blocgame.com/alliancestats.php?allianceid=1713,5k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 49 hours ago,rankings.php?subregion=sub,Cult of the DEADFISH,$1985 million,alliancestats.php?allianceid=1713,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,7048 km 2,http://blocgame.com/stats.php?id=57773,,
Diamond Heaven,Big Boss aka Venom Snake,http://blocgame.com/alliancestats.php?allianceid=1580,45k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 130 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2018 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,26142 km 2,http://blocgame.com/stats.php?id=59427,8980 Mbbl,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,390k active personnel,26 ships,Persian Gulf War surplus,13 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$1954 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,78134 km 2,http://blocgame.com/stats.php?id=39062,,
EatMyButtonia,ZeLord,http://blocgame.com/alliancestats.php?allianceid=1827,17k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mes,UAA,$2003 million,alliancestats.php?allianceid=1827,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,17151 km 2,http://blocgame.com/stats.php?id=59299,,
SW Africa,Wilhelm II,,9k active personnel,20 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=saf,,$1998 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,4945 km 2,http://blocgame.com/stats.php?id=55313,,
Saigon,RexImporium,http://blocgame.com/alliancestats.php?allianceid=1382,26k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 24 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$2002 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,25093 km 2,http://blocgame.com/stats.php?id=59563,,
