country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,269k active personnel,49 ships,Persian Gulf War surplus,17 factories,Poor,last online 6 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$14690 million,alliancestats.php?allianceid=1580,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,126k active personnel,51 ships,Persian Gulf War surplus,13 factories,Good,last online 71 hours ago,rankings.php?subregion=egy,Wreckage brothers,$14619 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,52098 km 2,http://blocgame.com/stats.php?id=52836,,,30 Tons
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,211k active personnel,9 ships,Persian Gulf War surplus,8 factories,Elite,last online 14 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$14476 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,34 ships,Advanced,8 factories,Elite,last online 35 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14215 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,1776 Mbbl,,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,230k active personnel,41 ships,Persian Gulf War surplus,9 factories,Elite,last online 4 hours ago,rankings.php?subregion=gra,Inter/pol/,$13980 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38475 km 2,http://blocgame.com/stats.php?id=40840,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,208k active personnel,30 ships,Vietnam War surplus,8 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,The Federal Colonies,$14152 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,52 ships,Advanced,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,BAMF,$13919 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,35 ships,Persian Gulf War surplus,11 factories,Standard,last online 11 hours ago,rankings.php?subregion=pac,BAMF,$13896 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,306k active personnel,44 ships,Persian Gulf War surplus,14 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13752 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,60 ships,Advanced,22 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The Cartel,$13494 million,alliancestats.php?allianceid=1594,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,275k active personnel,1 ships,Advanced,13 factories,Poor,last online 26 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$13684 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,241k active personnel,22 ships,Persian Gulf War surplus,9 factories,Elite,last online 34 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13557 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,120k active personnel,30 ships,Almost Modern,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=ama,Inter/pol/,$13611 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
dane,josen,http://blocgame.com/alliancestats.php?allianceid=1401,170k active personnel,54 ships,Persian Gulf War surplus,8 factories,Elite,last online 180 hours ago,rankings.php?subregion=car,The Federal Colonies,$13542 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37795 km 2,http://blocgame.com/stats.php?id=45877,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,36 ships,Persian Gulf War surplus,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13277 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,223k active personnel,71 ships,Persian Gulf War surplus,23 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12410 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,123989 km 2,http://blocgame.com/stats.php?id=40488,2364 Mbbl,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,115k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$12363 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,1623 Mbbl,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,405k active personnel,51 ships,Advanced,19 factories,Good,last online 11 hours ago,rankings.php?subregion=mes,BAMF,$13110 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,133052 km 2,http://blocgame.com/stats.php?id=54825,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,265k active personnel,37 ships,Persian Gulf War surplus,14 factories,Standard,last online 7 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13031 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,16 ships,Persian Gulf War surplus,9 factories,Elite,online now,rankings.php?subregion=sea,BAMF,$13060 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,100k active personnel,51 ships,Persian Gulf War surplus,22 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,The High Council,$12574 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,121479 km 2,http://blocgame.com/stats.php?id=55410,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,238k active personnel,39 ships,Almost Modern,12 factories,Good,online now,rankings.php?subregion=sea,Brotherhood of Nod,$12406 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,204k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,last online 14 hours ago,rankings.php?subregion=ara,BAMF,$11809 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,47106 km 2,http://blocgame.com/stats.php?id=53598,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,198k active personnel,15 ships,Persian Gulf War surplus,7 factories,Elite,last online 11 hours ago,rankings.php?subregion=gra,Inter/pol/,$12235 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,17341 km 2,http://blocgame.com/stats.php?id=54626,,,
Savannah,Watersfall,http://blocgame.com/alliancestats.php?allianceid=1595,238k active personnel,23 ships,Persian Gulf War surplus,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$11684 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29130 km 2,http://blocgame.com/stats.php?id=49817,,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,19 ships,Advanced,9 factories,Elite,last online 27 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11901 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,382k active personnel,51 ships,Advanced,15 factories,Elite,last online 6 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11788 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,1763 Mbbl,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,2 ships,Almost Modern,4 factories,Good,last online 19 hours ago,rankings.php?subregion=gra,BAMF,$11929 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16542 km 2,http://blocgame.com/stats.php?id=54363,,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,727k active personnel,73 ships,Advanced,38 factories,Standard,last online 3 hours ago,rankings.php?subregion=ara,BAMF,$11608 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,292851 km 2,http://blocgame.com/stats.php?id=40759,643 Mbbl,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,486k active personnel,54 ships,Persian Gulf War surplus,17 factories,Standard,last online 11 hours ago,rankings.php?subregion=sea,BAMF,$11655 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,33 ships,Persian Gulf War surplus,12 factories,Standard,last online 15 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11745 million,alliancestats.php?allianceid=1568,Southern Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%,1 Tons
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,46k active personnel,51 ships,Persian Gulf War surplus,13 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,Inter/pol/,$11964 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,1273 Mbbl,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,299k active personnel,51 ships,Persian Gulf War surplus,6 factories,Good,last online 8 hours ago,rankings.php?subregion=egy,BAMF,$11512 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,5276 Mbbl,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,32k active personnel,14 ships,Almost Modern,7 factories,Elite,last online 10 hours ago,rankings.php?subregion=waf,BAMF,$11844 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29317 km 2,http://blocgame.com/stats.php?id=57192,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,285k active personnel,24 ships,Almost Modern,11 factories,Elite,online now,rankings.php?subregion=waf,Wreckage brothers,$11487 million,alliancestats.php?allianceid=1599,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,58182 km 2,http://blocgame.com/stats.php?id=54693,603 Mbbl,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,23 ships,Almost Modern,10 factories,Elite,online now,rankings.php?subregion=sea,BAMF,$11551 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,30 ships,Almost Modern,9 factories,Standard,last online 51 hours ago,rankings.php?subregion=egy,The High Council,$11526 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,8 ships,Persian Gulf War surplus,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,BAMF,$11371 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,,
Kersumsos,Kersumsos,http://blocgame.com/alliancestats.php?allianceid=1393,207k active personnel,55 ships,Persian Gulf War surplus,17 factories,Standard,last online 56 hours ago,rankings.php?subregion=chi,BAMF,$11119 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,93387 km 2,http://blocgame.com/stats.php?id=46317,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,325k active personnel,40 ships,Persian Gulf War surplus,10 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$11121 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,66342 km 2,http://blocgame.com/stats.php?id=55911,11831 Mbbl,,
Sir Vivors,Sir Vivors,http://blocgame.com/alliancestats.php?allianceid=1599,308k active personnel,49 ships,Almost Modern,15 factories,Standard,last online 8 hours ago,rankings.php?subregion=sub,Wreckage brothers,$11009 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,87446 km 2,http://blocgame.com/stats.php?id=53609,,,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,30 ships,Almost Modern,4 factories,Elite,last online 60 hours ago,rankings.php?subregion=mex,The High Council,$11240 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,,
