country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
williams,twill174,,17k active personnel,1 ships,First World War surplus,2 factories,Elite,last online 22 hours ago,rankings.php?subregion=ama,,$1623 million,,Amazonia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ama,16228 km 2,http://blocgame.com/stats.php?id=59373,,,
Bolshevikistan,S.D.Plessken,http://blocgame.com/alliancestats.php?allianceid=1932,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=congo,African Socialism,$1570 million,alliancestats.php?allianceid=1932,Congo,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=congo,14907 km 2,http://blocgame.com/stats.php?id=60189,,,
Bokerses,Kimbercolt,http://blocgame.com/alliancestats.php?allianceid=1835,105k active personnel,1 ships,Korean War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=egy,SPQR,$1643 million,alliancestats.php?allianceid=1835,Egypt,Plentiful,Small,http://blocgame.com/rankings.php?subregion=egy,35055 km 2,http://blocgame.com/stats.php?id=60634,,,
Nueva Asia,Franco C. Manrique,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 76 hours ago,rankings.php?subregion=ara,BAMF,$1621 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,22158 km 2,http://blocgame.com/stats.php?id=60216,,,
prussianiss,TracyMorgan,http://blocgame.com/alliancestats.php?allianceid=1595,12k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=chi,The High Council,$1588 million,alliancestats.php?allianceid=1595,China,,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,32170 km 2,http://blocgame.com/stats.php?id=59222,,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,2 factories,Good,last online 5 hours ago,rankings.php?subregion=mes,Inter/pol/,$1582 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,8602 Mbbl,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,243k active personnel,11 ships,Korean War surplus,6 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1555 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,38013 km 2,http://blocgame.com/stats.php?id=60787,303 Mbbl,5%,
killthetraitor,Kill,,5k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 153 hours ago,rankings.php?subregion=ara,,$1555 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,,
Brasil,Medici,http://blocgame.com/alliancestats.php?allianceid=1616,3k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 178 hours ago,rankings.php?subregion=ama,None,$1607 million,alliancestats.php?allianceid=1616,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,14438 km 2,http://blocgame.com/stats.php?id=40332,248 Mbbl,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,38k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$1598 million,alliancestats.php?allianceid=1580,Amazonia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,29685 km 2,http://blocgame.com/stats.php?id=60835,430 Mbbl,,
Janisiaia,Janisiaia,http://blocgame.com/alliancestats.php?allianceid=1644,32k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 22 hours ago,rankings.php?subregion=pac,Inter/pol/,$1577 million,alliancestats.php?allianceid=1644,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,25693 km 2,http://blocgame.com/stats.php?id=60046,,,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=1899,53k active personnel,4 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1561 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,30052 km 2,http://blocgame.com/stats.php?id=60600,735 Mbbl,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,33k active personnel,0 ships,First World War surplus,1 factory,Good,last online 61 hours ago,rankings.php?subregion=saf,The High Council,$1553 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,27522 km 2,http://blocgame.com/stats.php?id=60293,241 Mbbl,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,4 ships,Second World War surplus,1 factory,Good,online now,rankings.php?subregion=pac,ASEANG,$1540 million,alliancestats.php?allianceid=1899,Pacific Rim,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=pac,24969 km 2,http://blocgame.com/stats.php?id=60588,396 Mbbl,,
Jerung Hantu,Syark Land,http://blocgame.com/alliancestats.php?allianceid=1899,21k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 44 hours ago,rankings.php?subregion=ind,ASEANG,$1535 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60505,298 Mbbl,,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,41k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1513 million,alliancestats.php?allianceid=1935,China,,Small,http://blocgame.com/rankings.php?subregion=chi,20235 km 2,http://blocgame.com/stats.php?id=60287,113 Mbbl,,
Banecat nation,Banecat,http://blocgame.com/alliancestats.php?allianceid=1644,69k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 56 hours ago,rankings.php?subregion=waf,Inter/pol/,$1510 million,alliancestats.php?allianceid=1644,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,22722 km 2,http://blocgame.com/stats.php?id=60248,,,
Nusa Java,Gussiloharno,,2k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 156 hours ago,rankings.php?subregion=ind,,$1466 million,,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,7684 km 2,http://blocgame.com/stats.php?id=59205,,,
Kongasi,Din Diallo,http://blocgame.com/alliancestats.php?allianceid=1580,11k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1465 million,alliancestats.php?allianceid=1580,Congo,Depleted,None,http://blocgame.com/rankings.php?subregion=congo,11776 km 2,http://blocgame.com/stats.php?id=58832,,,
mamadom,g0rilla,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 16 hours ago,rankings.php?subregion=ind,ASEANG,$1483 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60522,196 Mbbl,5%,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,17k active personnel,1 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Nod,$1498 million,alliancestats.php?allianceid=1580,Amazonia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ama,34016 km 2,http://blocgame.com/stats.php?id=60920,107 Mbbl,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,109k active personnel,6 ships,Korean War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Asian Alliance,$1463 million,alliancestats.php?allianceid=1418,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,53464 km 2,http://blocgame.com/stats.php?id=43381,6 Mbbl,,
Cypentia,Drudric,http://blocgame.com/alliancestats.php?allianceid=1889,25k active personnel,4 ships,Second World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=pac,DOOP,$1438 million,alliancestats.php?allianceid=1889,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,9559 km 2,http://blocgame.com/stats.php?id=59796,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,16k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=ara,The High Council,$1415 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,,
MakanBudak,amirulfaizal,http://blocgame.com/alliancestats.php?allianceid=1899,18k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$1445 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20598 km 2,http://blocgame.com/stats.php?id=60748,499 Mbbl,,
TerapBuduLipis,SyedRazi,http://blocgame.com/alliancestats.php?allianceid=1595,88k active personnel,0 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=ind,The High Council,$1398 million,alliancestats.php?allianceid=1595,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,27783 km 2,http://blocgame.com/stats.php?id=60513,,,
CTSKRR,CTSKRR,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,2 ships,Second World War surplus,3 factories,Good,last online 59 hours ago,rankings.php?subregion=chi,The High Council,$1442 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20100 km 2,http://blocgame.com/stats.php?id=60811,,,
staminamina,nazayie,http://blocgame.com/alliancestats.php?allianceid=1899,32k active personnel,1 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1419 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60523,,,
Sharkonia,sharkman15,,8k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 33 hours ago,rankings.php?subregion=car,,$1407 million,,Caribbean,,Small,http://blocgame.com/rankings.php?subregion=car,19588 km 2,http://blocgame.com/stats.php?id=58634,305 Mbbl,,
Gajah Mati,ayyub,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,1 ships,First World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=ind,ASEANG,$1407 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60540,105 Mbbl,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,1 ships,First World War surplus,2 factories,Good,last online 14 hours ago,rankings.php?subregion=ind,ASEANG,$1395 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60473,540 Mbbl,,
Polaria,Raiden,,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=mes,,$1333 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,7129 km 2,http://blocgame.com/stats.php?id=59261,,,
Gora,Gora,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,0 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 57 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$1318 million,alliancestats.php?allianceid=1580,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,2291 km 2,http://blocgame.com/stats.php?id=54886,,,
Iramerica,general_pooya,,52k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,,$1327 million,,Persia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,11630 km 2,http://blocgame.com/stats.php?id=59804,7099 Mbbl,,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,160k active personnel,5 ships,Second World War surplus,5 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1534 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,33995 km 2,http://blocgame.com/stats.php?id=60711,617 Mbbl,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 13 hours ago,rankings.php?subregion=ara,The High Council,$1312 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,1124 Mbbl,,
FaREiQ,fareiq,http://blocgame.com/alliancestats.php?allianceid=1899,47k active personnel,0 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1544 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,27728 km 2,http://blocgame.com/stats.php?id=60369,,,
Democritusius,JonahBuist,,10k active personnel,0 ships,Finest of the 19th century,2 factories,Poor,last online 49 hours ago,rankings.php?subregion=per,,$1361 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,13890 km 2,http://blocgame.com/stats.php?id=60416,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1293 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
Malaya Empire,EmperorAiman,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1342 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60499,426 Mbbl,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1280 million,alliancestats.php?allianceid=1568,Atlas,,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,,
Laredo,Roberto_Gonzalez,http://blocgame.com/alliancestats.php?allianceid=1791,4k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 131 hours ago,rankings.php?subregion=mex,IDA,$1259 million,alliancestats.php?allianceid=1791,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,6767 km 2,http://blocgame.com/stats.php?id=58070,,,
Kebabis,Sultan Kebab,,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=ara,,$1306 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20500 km 2,http://blocgame.com/stats.php?id=60765,1335 Mbbl,,
Malaysiastan,Pussiepounder,http://blocgame.com/alliancestats.php?allianceid=1580,35k active personnel,1 ships,First World War surplus,3 factories,Elite,online now,rankings.php?subregion=sea,Brotherhood of Nod,$1276 million,alliancestats.php?allianceid=1580,Indochina,Plentiful,Large,http://blocgame.com/rankings.php?subregion=sea,34930 km 2,http://blocgame.com/stats.php?id=60911,243 Mbbl,,
Sana,twiceleader,http://blocgame.com/alliancestats.php?allianceid=1393,26k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,BAMF,$1280 million,alliancestats.php?allianceid=1393,China,,Small,http://blocgame.com/rankings.php?subregion=chi,15692 km 2,http://blocgame.com/stats.php?id=60262,,,
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,3 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1260 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,,,
Kedahan,Farhan,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=ind,ASEANG,$1277 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60758,109 Mbbl,5%,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,1 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1255 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,482 Mbbl,,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 153 hours ago,rankings.php?subregion=waf,United Alliance,$1225 million,alliancestats.php?allianceid=1857,West Africa,,Meagre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,754 Mbbl,,
Pohon Beringin,iwanteben,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,3 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1274 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20588 km 2,http://blocgame.com/stats.php?id=60744,,,
Malayland,saddamhusain,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1261 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23571 km 2,http://blocgame.com/stats.php?id=60594,,,
Akhlaken,GaGaK,http://blocgame.com/alliancestats.php?allianceid=1899,29k active personnel,3 ships,First World War surplus,2 factories,Standard,last online 14 hours ago,rankings.php?subregion=ind,ASEANG,$1262 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20803 km 2,http://blocgame.com/stats.php?id=60346,205 Mbbl,,
bakhang,cukobi,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$1253 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60485,391 Mbbl,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,57k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 8 hours ago,rankings.php?subregion=eaf,The High Council,$1244 million,alliancestats.php?allianceid=1595,East Africa,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,20080 km 2,http://blocgame.com/stats.php?id=60194,,,
Gate2,TheGate 2,http://blocgame.com/alliancestats.php?allianceid=1595,15k active personnel,0 ships,First World War surplus,None,Good,last online 56 hours ago,rankings.php?subregion=chi,The High Council,$1239 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,19639 km 2,http://blocgame.com/stats.php?id=60231,,,
Novoslavija,Rade Latinovic,http://blocgame.com/alliancestats.php?allianceid=1393,36k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,BAMF,$1470 million,alliancestats.php?allianceid=1393,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,22563 km 2,http://blocgame.com/stats.php?id=60204,334 Mbbl,,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=mex,SPQR,$1224 million,alliancestats.php?allianceid=1835,Mesoamerica,,Meagre,http://blocgame.com/rankings.php?subregion=mex,16335 km 2,http://blocgame.com/stats.php?id=60165,,,
Pasir Dengung,Menteri Fasola,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1210 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60712,461 Mbbl,,
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,3k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1169 million,alliancestats.php?allianceid=1568,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,9566 km 2,http://blocgame.com/stats.php?id=55903,,,
RiveraZ,Tuan Muda RayyaN,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 133 hours ago,rankings.php?subregion=ind,ASEANG,$1217 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=60849,342 Mbbl,,
Tanah Malaya,Syahmi1089,http://blocgame.com/alliancestats.php?allianceid=1899,28k active personnel,5 ships,First World War surplus,2 factories,Elite,last online 67 hours ago,rankings.php?subregion=ind,ASEANG,$1210 million,alliancestats.php?allianceid=1899,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,29969 km 2,http://blocgame.com/stats.php?id=60385,237 Mbbl,,
San-t�iao,Ching Shih,http://blocgame.com/alliancestats.php?allianceid=1418,93k active personnel,11 ships,Second World War surplus,5 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,Asian Alliance,$1155 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,63804 km 2,http://blocgame.com/stats.php?id=60079,,,
MyKingdom,General,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1207 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60728,200 Mbbl,5%,
Kumpa,roaraxes,http://blocgame.com/alliancestats.php?allianceid=1835,52k active personnel,0 ships,Second World War surplus,3 factories,Poor,last online 4 hours ago,rankings.php?subregion=sea,SPQR,$1192 million,alliancestats.php?allianceid=1835,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,26138 km 2,http://blocgame.com/stats.php?id=60792,,,
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,9k active personnel,0 ships,First World War surplus,None,Elite,last online 17 hours ago,rankings.php?subregion=con,Che Guevara League,$1201 million,alliancestats.php?allianceid=1386,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,13477 km 2,http://blocgame.com/stats.php?id=60349,,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,59k active personnel,0 ships,First World War surplus,2 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,Asian Alliance,$1157 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,36789 km 2,http://blocgame.com/stats.php?id=61115,,,
NONG\\\'S,emjayking,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 51 hours ago,rankings.php?subregion=ama,The High Council,$1172 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,19800 km 2,http://blocgame.com/stats.php?id=60232,,,
Mother America,Benners88,http://blocgame.com/alliancestats.php?allianceid=1595,31k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=car,The High Council,$1179 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60243,,,
Anak Abah,kakamin95,http://blocgame.com/alliancestats.php?allianceid=1952,9k active personnel,0 ships,First World War surplus,1 factory,Good,last online 7 hours ago,rankings.php?subregion=ind,The Eastern Sea,$944 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,17613 km 2,http://blocgame.com/stats.php?id=60483,250 Mbbl,,
Maicopia,Maycee,http://blocgame.com/alliancestats.php?allianceid=1875,23k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=pac,The Triad,$976 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Small,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=60299,40 Mbbl,,
Krovator Land,Kassim Fuentes,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,0 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=car,The High Council,$1161 million,alliancestats.php?allianceid=1595,Caribbean,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=car,27946 km 2,http://blocgame.com/stats.php?id=60722,,,
Rommage,aliebe0,,10k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 163 hours ago,rankings.php?subregion=pac,,$1168 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,13610 km 2,http://blocgame.com/stats.php?id=60589,137 Mbbl,,
Giant Mechs,OiledDNA,http://blocgame.com/alliancestats.php?allianceid=1418,36k active personnel,0 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=pac,Asian Alliance,$1150 million,alliancestats.php?allianceid=1418,Pacific Rim,,Small,http://blocgame.com/rankings.php?subregion=pac,22984 km 2,http://blocgame.com/stats.php?id=60735,333 Mbbl,,
Suntat,lordhackers,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=sea,Asian Alliance,$1160 million,alliancestats.php?allianceid=1418,Indochina,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=sea,12690 km 2,http://blocgame.com/stats.php?id=60546,192 Mbbl,,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,3 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=eaf,African Socialism,$1141 million,alliancestats.php?allianceid=1932,East Africa,,Small,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,,,
kaptencheras,kaptencheras,http://blocgame.com/alliancestats.php?allianceid=1595,39k active personnel,0 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,The High Council,$1149 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19406 km 2,http://blocgame.com/stats.php?id=60571,761 Mbbl,,
